benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EqualDistinctCountHistogram,48,0,JoinHashLeft,1920800,120388,1920800.000000,173.058365
TPC-DS,EqualDistinctCountHistogram,48,1,TableScan,250000,242351,250000.000000,242351.000000
TPC-DS,EqualDistinctCountHistogram,48,2,JoinHashRight,102,5389310,102.000000,120164.117188
TPC-DS,EqualDistinctCountHistogram,48,3,JoinHashLeft,28800991,5519143,28800992.000000,125826.726562
TPC-DS,EqualDistinctCountHistogram,48,4,TableScan,65535,366,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,50,0,JoinHashRight,102,21176,102.000000,11754.449219
TPC-DS,EqualDistinctCountHistogram,50,1,JoinHashLeft,73049,206,73049.000000,1822.999023
TPC-DS,EqualDistinctCountHistogram,50,2,JoinHashLeft,28800991,334371,28800992.000000,12918.495117
TPC-DS,EqualDistinctCountHistogram,50,3,JoinHashLeft,2875432,29250,2875432.000000,1076.502808
TPC-DS,EqualDistinctCountHistogram,50,4,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,52,0,TableScan,102000,1847,102000.000000,1819.999878
TPC-DS,EqualDistinctCountHistogram,52,1,TableScan,65535,366,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,52,2,JoinHashLeft,28800991,881977,28800992.000000,10334.982422
TPC-DS,EqualDistinctCountHistogram,55,0,TableScan,102000,1800,102000.000000,1809.500000
TPC-DS,EqualDistinctCountHistogram,55,1,JoinHashLeft,28800991,879791,28800992.000000,10334.982422
TPC-DS,EqualDistinctCountHistogram,55,2,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,62,0,JoinHashRight,20,1445393,20.000000,32580.015625
TPC-DS,EqualDistinctCountHistogram,62,1,JoinHashRight,42,1445525,42.000000,32595.859375
TPC-DS,EqualDistinctCountHistogram,62,2,JoinHashLeft,7197566,1445718,7197566.000000,32604.113281
TPC-DS,EqualDistinctCountHistogram,62,3,TableScan,65535,366,65535.000000,330.983582
TPC-DS,EqualDistinctCountHistogram,65,0,JoinHashRight,102000,2264281,102000.000000,120287.312500
TPC-DS,EqualDistinctCountHistogram,65,1,JoinHashRight,102,2264281,102.000000,120287.335938
TPC-DS,EqualDistinctCountHistogram,65,2,JoinHashLeft,28800991,5443210,28800992.000000,125955.781250
TPC-DS,EqualDistinctCountHistogram,65,3,TableScan,65535,365,65535.000000,334.202362
TPC-DS,EqualDistinctCountHistogram,69,0,JoinHashLeft,1920800,45504,1920800.000000,5448.659668
TPC-DS,EqualDistinctCountHistogram,69,1,JoinHashLeft,7197566,210950,7197566.000000,8201.544922
TPC-DS,EqualDistinctCountHistogram,69,2,JoinHashLeft,14401261,412838,14401261.000000,16337.382812
TPC-DS,EqualDistinctCountHistogram,69,3,JoinHashLeft,500000,47706,500000.000000,5643.975586
TPC-DS,EqualDistinctCountHistogram,69,4,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,69,5,JoinHashLeft,28800991,796046,28800992.000000,31349.457031
TPC-DS,EqualDistinctCountHistogram,69,6,TableScan,250000,9146,250000.000000,9146.000000
TPC-DS,EqualDistinctCountHistogram,69,7,TableScan,250000,2442,250000.000000,2442.000000
TPC-DS,EqualDistinctCountHistogram,69,8,TableScan,250000,12087,250000.000000,12087.000000
TPC-DS,EqualDistinctCountHistogram,69,9,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,73,0,JoinHashLeft,500000,14,500000.000000,221.744888
TPC-DS,EqualDistinctCountHistogram,73,1,TableScan,102,31,102.000000,31.000002
TPC-DS,EqualDistinctCountHistogram,73,2,JoinHashLeft,28800991,1086621,28800992.000000,3015.806641
TPC-DS,EqualDistinctCountHistogram,73,3,TableScan,73049,365,73049.000000,365.333344
TPC-DS,EqualDistinctCountHistogram,73,4,TableScan,7200,4800,7200.000000,4800.000000
TPC-DS,EqualDistinctCountHistogram,73,5,TableScan,73049,366,73049.000000,365.333344
TPC-DS,EqualDistinctCountHistogram,73,6,TableScan,73049,365,73049.000000,365.333344
TPC-DS,EqualDistinctCountHistogram,79,0,JoinHashLeft,500000,70184,500000.000000,594.419922
TPC-DS,EqualDistinctCountHistogram,79,1,TableScan,102,94,102.000000,92.333336
TPC-DS,EqualDistinctCountHistogram,79,2,JoinHashLeft,28800991,2355816,28800992.000000,6556.868164
TPC-DS,EqualDistinctCountHistogram,79,3,TableScan,7200,720,7200.000000,720.000000
