benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EquiWidthHistogram,31,9,JoinHashLeft,28800991,790723,28800992.000000,31463.837891
TPC-DS,EquiWidthHistogram,31,10,TableScan,65535,366,65535.000000,334.844116
TPC-DS,EquiWidthHistogram,31,11,JoinHashLeft,7197566,208405,7197566.000000,8231.410156
TPC-DS,EquiWidthHistogram,31,12,JoinHashLeft,7197566,218552,7197566.000000,8230.954102
TPC-DS,EquiWidthHistogram,32,0,JoinHashLeft,14401261,412149,14401261.000000,0.250289
TPC-DS,EquiWidthHistogram,32,1,JoinHashLeft,102000,50979,102000.000000,0.250046
TPC-DS,EquiWidthHistogram,32,2,TableScan,65535,91,65535.000000,0.001275
TPC-DS,EquiWidthHistogram,34,0,JoinHashLeft,500000,1200,500000.000000,317.693542
TPC-DS,EquiWidthHistogram,34,1,TableScan,102,31,102.000000,31.000002
TPC-DS,EquiWidthHistogram,34,2,JoinHashLeft,28800991,3793832,28800992.000000,5281.991211
TPC-DS,EquiWidthHistogram,34,3,TableScan,7200,4800,7200.000000,4800.000000
TPC-DS,EquiWidthHistogram,34,4,TableScan,73049,365,73049.000000,365.200012
TPC-DS,EquiWidthHistogram,34,5,TableScan,73049,366,73049.000000,365.333344
TPC-DS,EquiWidthHistogram,34,6,TableScan,73049,365,73049.000000,365.333344
TPC-DS,EquiWidthHistogram,35,0,JoinHashLeft,28800991,3099118,28800992.000000,110185.937500
TPC-DS,EquiWidthHistogram,35,1,JoinHashRight,250000,482697,250000.000000,482480.843750
TPC-DS,EquiWidthHistogram,35,2,JoinHashRight,500000,482697,500000.000000,482671.843750
TPC-DS,EquiWidthHistogram,35,3,JoinHashLeft,7197566,804611,7197566.000000,28826.285156
TPC-DS,EquiWidthHistogram,35,4,JoinHashLeft,14401261,1592130,14401261.000000,57373.132812
TPC-DS,EquiWidthHistogram,35,5,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EquiWidthHistogram,35,6,JoinHashLeft,1920800,426807,1920800.000000,426784.625000
TPC-DS,EquiWidthHistogram,35,7,JoinHashRight,500000,426807,500000.000000,426784.625000
TPC-DS,EquiWidthHistogram,37,0,JoinHashLeft,14401261,832,14401261.000000,551.337463
TPC-DS,EquiWidthHistogram,37,1,TableScan,102000,134,102000.000000,117.328949
TPC-DS,EquiWidthHistogram,37,2,JoinHashLeft,133110000,4590000,133110000.000000,10.798340
