benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,GDYHistogram,15b,2,JoinHashRight,4,3,4.000000,0.110330
JoinOrder,GDYHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1815.502319
JoinOrder,GDYHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.102819
JoinOrder,GDYHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1075.114014
JoinOrder,GDYHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,107511.398438
JoinOrder,GDYHistogram,15b,7,TableScan,234997,1,234997.000000,1.020851
JoinOrder,GDYHistogram,15b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,5387.806152
JoinOrder,GDYHistogram,15c,1,JoinHashRight,4,284,4.000000,770.186157
JoinOrder,GDYHistogram,15c,2,JoinHashLeft,4523930,694,4523930.000000,5387.805664
JoinOrder,GDYHistogram,15c,3,JoinHashLeft,234997,172,234997.000000,1397.087036
JoinOrder,GDYHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1397.086792
JoinOrder,GDYHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,978.153992
JoinOrder,GDYHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,837.331787
JoinOrder,GDYHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,83733.195312
JoinOrder,GDYHistogram,15c,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,15d,0,JoinHashRight,134170,2229,134170.000000,84655.179688
JoinOrder,GDYHistogram,15d,1,JoinHashRight,4,875,4.000000,23900.898438
JoinOrder,GDYHistogram,15d,2,JoinHashLeft,4523930,2229,4523930.000000,84655.164062
JoinOrder,GDYHistogram,15d,3,JoinHashLeft,2609129,1225,2609129.000000,21905.642578
JoinOrder,GDYHistogram,15d,4,TableScan,234997,84843,234997.000000,84843.000000
JoinOrder,GDYHistogram,15d,5,JoinHashLeft,361472,557,361472.000000,22170.345703
JoinOrder,GDYHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,13128.954102
JoinOrder,GDYHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,131289.546875
JoinOrder,GDYHistogram,15d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,16a,0,JoinHashLeft,2528312,23622,2528312.000000,33.702625
JoinOrder,GDYHistogram,16a,1,JoinHashLeft,4167491,148373,4167491.000000,542.391602
JoinOrder,GDYHistogram,16a,2,JoinHashLeft,234997,26991,234997.000000,83.192741
JoinOrder,GDYHistogram,16a,3,JoinHashLeft,2609129,146204,2609129.000000,83.192726
JoinOrder,GDYHistogram,16a,4,JoinHashLeft,901343,286992,901343.000000,842.345398
JoinOrder,GDYHistogram,16a,5,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,16a,6,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,16b,0,JoinHashLeft,2528312,23622,2528312.000000,33.702625
JoinOrder,GDYHistogram,16b,1,JoinHashLeft,4167491,148373,4167491.000000,542.391602
JoinOrder,GDYHistogram,16b,2,JoinHashLeft,234997,26991,234997.000000,83.192741
JoinOrder,GDYHistogram,16b,3,JoinHashLeft,2609129,146204,2609129.000000,83.192726
JoinOrder,GDYHistogram,16b,4,JoinHashLeft,901343,286992,901343.000000,842.345398
JoinOrder,GDYHistogram,16b,5,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,16b,6,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,16c,0,JoinHashLeft,2528312,23622,2528312.000000,33.702625
JoinOrder,GDYHistogram,16c,1,JoinHashLeft,4167491,148373,4167491.000000,542.391602
JoinOrder,GDYHistogram,16c,2,JoinHashLeft,234997,26991,234997.000000,83.192741
JoinOrder,GDYHistogram,16c,3,JoinHashLeft,2609129,146204,2609129.000000,83.192726
JoinOrder,GDYHistogram,16c,4,JoinHashLeft,901343,286992,901343.000000,842.345398
JoinOrder,GDYHistogram,16c,5,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,16c,6,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,16d,0,JoinHashLeft,2528312,23622,2528312.000000,33.702625
JoinOrder,GDYHistogram,16d,1,JoinHashLeft,4167491,148373,4167491.000000,542.391602
JoinOrder,GDYHistogram,16d,2,JoinHashLeft,234997,26991,234997.000000,83.192741
JoinOrder,GDYHistogram,16d,3,JoinHashLeft,2609129,146204,2609129.000000,83.192726
JoinOrder,GDYHistogram,16d,4,JoinHashLeft,901343,286992,901343.000000,842.345398
JoinOrder,GDYHistogram,16d,5,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,16d,6,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,83.192741
JoinOrder,GDYHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,83.192726
JoinOrder,GDYHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.717854
JoinOrder,GDYHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,542.476990
JoinOrder,GDYHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,10.298812
JoinOrder,GDYHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,4.396780
JoinOrder,GDYHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,83.192726
JoinOrder,GDYHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,542.476990
JoinOrder,GDYHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,7.067044
JoinOrder,GDYHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,3.017070
JoinOrder,GDYHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,83.192726
JoinOrder,GDYHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,542.476990
JoinOrder,GDYHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,83.192741
JoinOrder,GDYHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,83.192726
JoinOrder,GDYHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.717854
JoinOrder,GDYHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,542.476990
JoinOrder,GDYHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,29.868616
JoinOrder,GDYHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,473.594086
JoinOrder,GDYHistogram,17e,2,JoinHashLeft,36244344,975229,36244344.000000,542.230164
JoinOrder,GDYHistogram,17e,3,JoinHashLeft,2609129,148487,2609129.000000,83.192879
JoinOrder,GDYHistogram,17e,4,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,17e,5,JoinHashLeft,234997,28056,234997.000000,83.192879
JoinOrder,GDYHistogram,17e,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17f,0,JoinHashLeft,234997,25024,234997.000000,83.192741
JoinOrder,GDYHistogram,17f,1,JoinHashLeft,2609129,126895,2609129.000000,83.192726
JoinOrder,GDYHistogram,17f,2,JoinHashLeft,2528312,40811,2528312.000000,33.717854
JoinOrder,GDYHistogram,17f,3,JoinHashLeft,4167491,446684,4167491.000000,542.476990
JoinOrder,GDYHistogram,17f,4,JoinHashLeft,36244344,1037924,36244344.000000,542.476990
JoinOrder,GDYHistogram,17f,5,JoinHashLeft,4523930,41840,4523930.000000,33.717907
JoinOrder,GDYHistogram,17f,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,18a,0,JoinHashLeft,3184466,52515,3184466.000000,0.055472
JoinOrder,GDYHistogram,18a,1,JoinHashLeft,2528312,40376,2528312.000000,0.327118
JoinOrder,GDYHistogram,18a,2,JoinHashLeft,14835720,5685394,14835720.000000,13.084846
JoinOrder,GDYHistogram,18a,3,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18a,4,JoinHashLeft,1380035,1006510,1380035.000000,236.450195
JoinOrder,GDYHistogram,18a,5,TableScan,36244344,1009916,36244344.000000,78.961380
JoinOrder,GDYHistogram,18a,6,TableScan,36244344,1369355,36244344.000000,285.740204
JoinOrder,GDYHistogram,18a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18b,0,JoinHashLeft,2463581,108,2463581.000000,0.002186
JoinOrder,GDYHistogram,18b,1,JoinHashLeft,36244344,11175,36244344.000000,0.006797
JoinOrder,GDYHistogram,18b,2,JoinHashLeft,113,1,113.000000,0.000144
JoinOrder,GDYHistogram,18b,3,JoinHashLeft,2528312,654,2528312.000000,0.001376
JoinOrder,GDYHistogram,18b,4,JoinHashLeft,1380035,102619,1380035.000000,4.052637
JoinOrder,GDYHistogram,18b,5,TableScan,14835720,42246,14835720.000000,1.497595
JoinOrder,GDYHistogram,18b,6,TableScan,14835720,30801,14835720.000000,2.936207
JoinOrder,GDYHistogram,18b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18c,0,JoinHashLeft,3184466,23363,3184466.000000,0.402205
JoinOrder,GDYHistogram,18c,1,JoinHashLeft,36244344,2764032,36244344.000000,0.422419
JoinOrder,GDYHistogram,18c,2,JoinHashLeft,1380035,226638,1380035.000000,0.133573
JoinOrder,GDYHistogram,18c,3,JoinHashLeft,2528312,144595,2528312.000000,0.044579
JoinOrder,GDYHistogram,18c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18c,5,TableScan,14835720,30801,14835720.000000,2.936207
JoinOrder,GDYHistogram,18c,6,TableScan,113,1,113.000000,1.000000
