HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffAreaHistogram,int,11,1.67906e+06,24,0.0164361,1100
MaxDiffAreaHistogram,string,1,10,5,0.00015754,1100
MaxDiffAreaHistogram,int,1,1.67892e+06,100,0.0307709,1100
MaxDiffAreaHistogram,float,32,1.68747e+06,100,0.353597,1100
MaxDiffAreaHistogram,float,22,1.67889e+06,100,0.205846,1100
MaxDiffAreaHistogram,int,12,1.6791e+06,100,0.167642,1100
MaxDiffAreaHistogram,int,2,1.67906e+06,100,0.0139821,1100
MaxDiffAreaHistogram,float,33,1.68747e+06,100,0.244325,1100
MaxDiffAreaHistogram,float,23,1.67909e+06,100,0.210894,1100
MaxDiffAreaHistogram,int,13,1.67922e+06,20,0.0137628,1100
MaxDiffAreaHistogram,int,3,1.67906e+06,100,0.052857,1100
MaxDiffAreaHistogram,int,12,73049,36,0.00113841,1100
MaxDiffAreaHistogram,string,2,73049,36,0.0663416,1100
MaxDiffAreaHistogram,string,23,73049,1,0.00526567,1100
MaxDiffAreaHistogram,int,13,73049,36,0.00204785,1100
MaxDiffAreaHistogram,int,3,73049,36,0.000986354,1100
MaxDiffAreaHistogram,string,24,73049,1,0.00404188,1100
MaxDiffAreaHistogram,string,12,10,1,0.000101121,1100
MaxDiffAreaHistogram,string,2,9,5,0.000171833,1100
MaxDiffAreaHistogram,string,14,73049,7,0.0072698,1100
MaxDiffAreaHistogram,int,4,73049,36,0.00207289,1100
MaxDiffAreaHistogram,string,25,73049,2,0.00404064,1100
MaxDiffAreaHistogram,string,15,73049,36,0.00596752,1100
MaxDiffAreaHistogram,int,5,73049,36,0.000814316,1100
MaxDiffAreaHistogram,string,26,73049,2,0.00401395,1100
MaxDiffAreaHistogram,string,16,73049,2,0.00400906,1100
MaxDiffAreaHistogram,int,6,73049,36,0.000712601,1100
MaxDiffAreaHistogram,string,27,73049,2,0.00402867,1100
MaxDiffAreaHistogram,string,17,73049,2,0.00406384,1100
MaxDiffAreaHistogram,int,7,73049,7,0.0012466,1100
MaxDiffAreaHistogram,int,4,1.26545e+06,20,0.00980348,1100
MaxDiffAreaHistogram,string,5,1.26545e+06,4,0.0913516,1100
MaxDiffAreaHistogram,int,6,1.26545e+06,7,0.00938726,1100
MaxDiffAreaHistogram,int,7,1.26545e+06,7,0.00945531,1100
MaxDiffAreaHistogram,int,8,1.26545e+06,7,0.00960967,1100
MaxDiffAreaHistogram,float,23,686747,100,0.0965208,1100
MaxDiffAreaHistogram,int,13,719217,100,0.072262,1100
MaxDiffAreaHistogram,int,3,686679,100,0.081863,1100
