HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffAreaHistogram,string,9,969630,100,0.179752,1,100
MaxDiffAreaHistogram,float,33,7.38373e+06,100,1.88731,1,100
MaxDiffAreaHistogram,float,31,7.38373e+06,100,1.97393,1,100
MaxDiffAreaHistogram,float,19,7.38182e+06,100,0.386425,1,100
MaxDiffAreaHistogram,int,3,2.77026e+07,100,1.43122,1,100
MaxDiffAreaHistogram,string,4,203492,100,0.702494,1,100
MaxDiffAreaHistogram,string,15,203485,7,0.0275994,1,100
MaxDiffAreaHistogram,string,10,969903,1,0.174235,1,100
MaxDiffAreaHistogram,float,11,969869,6,0.0352304,1,100
MaxDiffAreaHistogram,float,5,203482,100,0.0138342,1,100
MaxDiffAreaHistogram,int,5,7.38183e+06,100,0.39916,1,100
MaxDiffAreaHistogram,float,14,2.21246e+07,100,1.84966,1,100
MaxDiffAreaHistogram,string,12,969828,3,0.140366,1,100
MaxDiffAreaHistogram,float,20,7.38191e+06,100,0.43864,1,100
MaxDiffAreaHistogram,float,32,7.38373e+06,100,2.34089,1,100
MaxDiffAreaHistogram,float,21,7.38191e+06,100,0.436787,1,100
MaxDiffAreaHistogram,int,0,1e+06,100,0.279967,1,100
MaxDiffAreaHistogram,string,2,969774,100,0.13411,1,100
MaxDiffAreaHistogram,int,0,20400,10,0.00516412,1,100
MaxDiffAreaHistogram,int,10,7.38188e+06,100,0.0965245,1,100
MaxDiffAreaHistogram,int,17,1.65688e+06,100,0.0268835,1,100
MaxDiffAreaHistogram,string,1,20400,10,0.0574766,1,100
MaxDiffAreaHistogram,int,2,20204,10,0.00166265,1,100
MaxDiffAreaHistogram,int,3,20194,10,0.000960217,1,100
MaxDiffAreaHistogram,string,4,20195,1,0.00292918,1,100
MaxDiffAreaHistogram,int,5,20203,10,0.0010026,1,100
MaxDiffAreaHistogram,int,6,20192,10,0.000752604,1,100
MaxDiffAreaHistogram,int,9,7.38184e+06,100,0.441911,1,100
MaxDiffAreaHistogram,int,0,7.38185e+06,100,0.0873965,1,100
MaxDiffAreaHistogram,string,18,203497,21,0.0254661,1,100
MaxDiffAreaHistogram,string,17,203476,92,0.029873,1,100
