HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffFrequencyHistogram,float,20,1.41161e+07,100,0.635475,1,100
MaxDiffFrequencyHistogram,float,21,1.41163e+07,100,0.226347,1,100
MaxDiffFrequencyHistogram,float,22,1.41164e+07,100,0.431434,1,100
MaxDiffFrequencyHistogram,float,23,1.41167e+07,100,0.521495,1,100
MaxDiffFrequencyHistogram,float,24,1.41159e+07,100,0.434773,1,100
MaxDiffFrequencyHistogram,float,25,1.41163e+07,100,0.422418,1,100
MaxDiffFrequencyHistogram,float,26,1.41164e+07,100,0.548055,1,100
MaxDiffFrequencyHistogram,int,0,15,5,0.00145213,1,100
MaxDiffFrequencyHistogram,string,1,15,5,0.000249218,1,100
MaxDiffFrequencyHistogram,string,2,14,5,0.000337409,1,100
MaxDiffFrequencyHistogram,int,3,14,5,0.000288488,1,100
MaxDiffFrequencyHistogram,string,4,14,5,0.000310187,1,100
MaxDiffFrequencyHistogram,string,5,14,5,0.000311089,1,100
MaxDiffFrequencyHistogram,string,6,14,5,0.000312967,1,100
MaxDiffFrequencyHistogram,string,7,14,5,0.000307661,1,100
MaxDiffFrequencyHistogram,string,8,15,5,0.000319951,1,100
MaxDiffFrequencyHistogram,string,9,15,5,0.00033971,1,100
MaxDiffFrequencyHistogram,string,10,15,5,0.000302898,1,100
MaxDiffFrequencyHistogram,string,11,15,5,0.00030341,1,100
MaxDiffFrequencyHistogram,string,12,15,1,0.000103277,1,100
MaxDiffFrequencyHistogram,float,13,14,2,0.000159109,1,100
MaxDiffFrequencyHistogram,int,0,402,5,0.00041013,1,100
MaxDiffFrequencyHistogram,string,1,402,5,0.000787396,1,100
MaxDiffFrequencyHistogram,string,2,398,4,0.000347064,1,100
MaxDiffFrequencyHistogram,string,3,201,3,0.000301242,1,100
MaxDiffFrequencyHistogram,int,4,106,5,0.000352145,1,100
MaxDiffFrequencyHistogram,string,5,400,5,0.000373977,1,100
MaxDiffFrequencyHistogram,int,6,397,5,0.000345357,1,100
MaxDiffFrequencyHistogram,int,7,399,5,0.000567463,1,100
MaxDiffFrequencyHistogram,string,8,398,3,0.000166558,1,100
MaxDiffFrequencyHistogram,string,9,397,5,0.000808433,1,100
MaxDiffFrequencyHistogram,int,10,396,5,0.000286575,1,100
MaxDiffFrequencyHistogram,string,11,399,1,0.000272789,1,100
MaxDiffFrequencyHistogram,string,12,397,5,0.0012277,1,100
MaxDiffFrequencyHistogram,string,13,395,5,0.000951083,1,100
MaxDiffFrequencyHistogram,int,14,400,1,0.000251829,1,100
MaxDiffFrequencyHistogram,string,15,397,1,0.000165978,1,100
MaxDiffFrequencyHistogram,int,16,398,1,0.000168857,1,100
MaxDiffFrequencyHistogram,string,17,399,1,0.000221617,1,100
MaxDiffFrequencyHistogram,string,18,397,5,0.000729919,1,100
MaxDiffFrequencyHistogram,string,19,396,5,0.000806325,1,100
MaxDiffFrequencyHistogram,string,20,396,5,0.000400813,1,100
MaxDiffFrequencyHistogram,string,21,400,5,0.000510172,1,100
MaxDiffFrequencyHistogram,string,22,397,5,0.000387622,1,100
MaxDiffFrequencyHistogram,string,23,398,5,0.000410576,1,100
MaxDiffFrequencyHistogram,string,24,400,5,0.000213296,1,100
MaxDiffFrequencyHistogram,string,25,396,5,0.000476394,1,100
MaxDiffFrequencyHistogram,string,26,398,1,0.00023246,1,100
MaxDiffFrequencyHistogram,float,27,398,2,0.00025697,1,100
MaxDiffFrequencyHistogram,float,28,397,5,0.00030078,1,100
MaxDiffFrequencyHistogram,int,0,7.19834e+07,100,0.342206,1,100
MaxDiffFrequencyHistogram,int,1,7.19831e+07,100,0.410085,1,100
MaxDiffFrequencyHistogram,int,2,7.19834e+07,100,0.322085,1,100
MaxDiffFrequencyHistogram,int,3,7.20019e+07,100,0.916312,1,100
MaxDiffFrequencyHistogram,int,4,7.19856e+07,100,0.808213,1,100
MaxDiffFrequencyHistogram,int,5,7.19841e+07,100,0.781783,1,100
MaxDiffFrequencyHistogram,int,6,7.19832e+07,100,0.340872,1,100
MaxDiffFrequencyHistogram,int,7,7.19828e+07,100,0.610178,1,100
MaxDiffFrequencyHistogram,int,8,7.19868e+07,100,0.803959,1,100
MaxDiffFrequencyHistogram,int,9,7.19842e+07,100,0.781317,1,100
MaxDiffFrequencyHistogram,int,10,7.19834e+07,100,0.332307,1,100
MaxDiffFrequencyHistogram,int,11,7.19829e+07,100,0.63295,1,100
MaxDiffFrequencyHistogram,int,12,7.19833e+07,100,0.327392,1,100
MaxDiffFrequencyHistogram,int,13,7.19832e+07,24,0.317614,1,100
MaxDiffFrequencyHistogram,int,14,7.19834e+07,20,0.333196,1,100
MaxDiffFrequencyHistogram,int,15,7.19834e+07,15,0.33171,1,100
MaxDiffFrequencyHistogram,int,16,7.19831e+07,100,0.327975,1,100
MaxDiffFrequencyHistogram,int,17,7.20238e+07,100,1.20224,1,100
MaxDiffFrequencyHistogram,int,18,7.19832e+07,100,0.334349,1,100
