benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
TPC-DS,MaxDiffAreaHistogram,95,5,JoinHashLeft,72001237,72001237,72001240.000000,6531772.000000,4
TPC-DS,MaxDiffAreaHistogram,95,6,JoinHashRight,72001237,72001237,72001240.000000,6531772.000000,4
TPC-DS,MaxDiffAreaHistogram,95,7,JoinHashLeft,72001237,72001237,72001240.000000,6531772.000000,4
TPC-DS,MaxDiffAreaHistogram,95,8,JoinHashRight,72001237,72001237,72001240.000000,6531772.000000,4
TPC-DS,MaxDiffAreaHistogram,96,0,TableScan,20865,3600,20865.000000,3600.000000,4
TPC-DS,MaxDiffAreaHistogram,96,1,TableScan,402,55,402.000000,52.000004,4
TPC-DS,MaxDiffAreaHistogram,96,2,JoinHashLeft,287997024,5483433,287997024.000000,227611.781250,4
TPC-DS,MaxDiffAreaHistogram,96,3,TableScan,7200,720,7200.000000,720.000000,4
TPC-DS,MaxDiffAreaHistogram,97,0,JoinHashLeft,287997024,55293752,287997024.000000,49109.191406,4
TPC-DS,MaxDiffAreaHistogram,97,1,JoinHashLeft,143997065,28660144,143997072.000000,31081.736328,4
TPC-DS,MaxDiffAreaHistogram,97,2,TableScan,65535,366,65535.000000,327.804352,4
TPC-DS,MaxDiffAreaHistogram,99,0,JoinHashRight,20,28521632,20.000000,2.673414,4
TPC-DS,MaxDiffAreaHistogram,99,1,JoinHashRight,30,28521632,30.000000,2.673414,4
TPC-DS,MaxDiffAreaHistogram,99,2,JoinHashRight,30,28521632,30.000000,2.673414,4
TPC-DS,MaxDiffAreaHistogram,99,3,JoinHashRight,20,28539558,20.000000,59.477390,4
TPC-DS,MaxDiffAreaHistogram,99,4,JoinHashLeft,143997065,28647730,143997072.000000,29440.681641,4
TPC-DS,MaxDiffAreaHistogram,99,5,TableScan,65535,366,65535.000000,327.804352,4
TPC-DS,MaxDiffAreaHistogram,01,0,JoinHashLeft,2000000,558900,2000000.000000,176.949554,3
TPC-DS,MaxDiffAreaHistogram,01,1,JoinHashLeft,28795080,5580151,28795080.000000,28378.601562,3
TPC-DS,MaxDiffAreaHistogram,01,2,TableScan,402,45,402.000000,45.000000,3
TPC-DS,MaxDiffAreaHistogram,01,3,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,03,0,TableScan,73049,6000,73049.000000,6000.000000,3
TPC-DS,MaxDiffAreaHistogram,03,1,TableScan,204000,359,204000.000000,362.000000,3
TPC-DS,MaxDiffAreaHistogram,03,2,JoinHashLeft,287997024,497150,287997024.000000,15182.368164,3
TPC-DS,MaxDiffAreaHistogram,06,0,JoinHashLeft,1000000,212383,1000000.000000,80.449722,3
TPC-DS,MaxDiffAreaHistogram,06,1,Aggregate,204000,11,204000.000000,204000.000000,3
TPC-DS,MaxDiffAreaHistogram,06,2,JoinHashLeft,204000,102000,204000.000000,80.449760,3
TPC-DS,MaxDiffAreaHistogram,06,3,JoinHashLeft,287997024,2913776,287997024.000000,95445.679688,3
TPC-DS,MaxDiffAreaHistogram,06,4,JoinHashLeft,2000000,238769,2000000.000000,2708.024414,3
TPC-DS,MaxDiffAreaHistogram,06,5,JoinHashLeft,73049,31,73049.000000,851.763062,3
TPC-DS,MaxDiffAreaHistogram,06,6,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,07,0,JoinHashLeft,204000,103401,204000.000000,31.149023,3
TPC-DS,MaxDiffAreaHistogram,07,1,JoinHashLeft,287997024,55293752,287997024.000000,36961.445312,3
TPC-DS,MaxDiffAreaHistogram,07,2,JoinHashLeft,1000,1000,1000.000000,0.883634,3
TPC-DS,MaxDiffAreaHistogram,07,3,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,07,4,TableScan,1920800,274400,1920800.000000,274400.000000,3
TPC-DS,MaxDiffAreaHistogram,09,0,TableScan,55,1,55.000000,1.000000,3
TPC-DS,MaxDiffAreaHistogram,10,0,JoinHashLeft,287997024,853038,287997024.000000,12012.196289,3
TPC-DS,MaxDiffAreaHistogram,10,1,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,10,2,JoinHashLeft,1920800,17887,1920800.000000,908.825562,3
TPC-DS,MaxDiffAreaHistogram,10,3,JoinHashLeft,2000000,18671,2000000.000000,941.759460,3
TPC-DS,MaxDiffAreaHistogram,10,4,JoinHashLeft,72001237,2847826,72001240.000000,9724.901367,3
TPC-DS,MaxDiffAreaHistogram,10,5,JoinHashLeft,143997065,5396375,143997072.000000,10811.111328,3
TPC-DS,MaxDiffAreaHistogram,10,6,TableScan,1000000,625,1000000.000000,460.980774,3
TPC-DS,MaxDiffAreaHistogram,10,7,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,10,8,TableScan,1000000,309,1000000.000000,499.705902,3
TPC-DS,MaxDiffAreaHistogram,10,9,TableScan,1000000,320,1000000.000000,456.537323,3
TPC-DS,MaxDiffAreaHistogram,10,10,TableScan,1000000,308,1000000.000000,407.529419,3
TPC-DS,MaxDiffAreaHistogram,10,11,TableScan,1000000,7804,1000000.000000,2930.000000,3
TPC-DS,MaxDiffAreaHistogram,13,0,JoinHashLeft,7200,7200,7200.000000,0.000075,3
TPC-DS,MaxDiffAreaHistogram,13,1,JoinHashLeft,1000000,933791,1000000.000000,0.000075,3
TPC-DS,MaxDiffAreaHistogram,13,2,JoinHashLeft,1920800,1455863,1920800.000000,0.009972,3
TPC-DS,MaxDiffAreaHistogram,13,3,JoinHashLeft,402,201,402.000000,1.331722,3
TPC-DS,MaxDiffAreaHistogram,13,4,JoinHashLeft,287997024,54727485,287997024.000000,36961.445312,3
TPC-DS,MaxDiffAreaHistogram,13,5,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,15,0,JoinHashLeft,1000000,337549,1000000.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,15,1,JoinHashLeft,143997065,4128360,0.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,15,2,JoinHashLeft,2000000,411803,2000000.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,15,3,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,16,0,JoinHashLeft,14404374,11314,14404374.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,16,1,JoinHashLeft,143997065,113107,143997072.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,16,2,JoinHashLeft,143997065,4960555,143997072.000000,0.000012,3
TPC-DS,MaxDiffAreaHistogram,16,3,JoinHashLeft,30,20,30.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,16,4,JoinHashLeft,1000000,718692,1000000.000000,0.000001,3
TPC-DS,MaxDiffAreaHistogram,16,5,TableScan,65535,61,65535.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,17,0,JoinHashLeft,73049,190,73049.000000,0.000003,3
TPC-DS,MaxDiffAreaHistogram,17,1,JoinHashLeft,143997065,26256321,143997072.000000,0.007358,3
TPC-DS,MaxDiffAreaHistogram,17,2,JoinHashLeft,73049,137,73049.000000,0.000073,3
TPC-DS,MaxDiffAreaHistogram,17,3,JoinHashLeft,402,201,402.000000,0.000691,3
TPC-DS,MaxDiffAreaHistogram,17,4,JoinHashLeft,28795080,844036,28795080.000000,3.794240,3
TPC-DS,MaxDiffAreaHistogram,17,5,JoinHashLeft,204000,102000,204000.000000,272.875793,3
TPC-DS,MaxDiffAreaHistogram,17,6,JoinHashLeft,287997024,8055482,287997024.000000,9185.299805,3
TPC-DS,MaxDiffAreaHistogram,17,7,TableScan,65535,91,65535.000000,81.969284,3
TPC-DS,MaxDiffAreaHistogram,19,0,JoinHashLeft,1000000,127284,1000000.000000,0.072606,3
TPC-DS,MaxDiffAreaHistogram,19,1,JoinHashLeft,402,201,402.000000,0.072606,3
TPC-DS,MaxDiffAreaHistogram,19,2,JoinHashLeft,2000000,137510,2000000.000000,2.558907,3
TPC-DS,MaxDiffAreaHistogram,19,3,TableScan,204000,3659,204000.000000,3659.000000,3
TPC-DS,MaxDiffAreaHistogram,19,4,JoinHashLeft,287997024,8813780,287997024.000000,3035.894287,3
TPC-DS,MaxDiffAreaHistogram,19,5,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,25,0,JoinHashLeft,143997065,8947213,143997072.000000,0.000531,3
TPC-DS,MaxDiffAreaHistogram,25,1,JoinHashLeft,65535,69,65535.000000,0.000001,3
TPC-DS,MaxDiffAreaHistogram,25,2,JoinHashLeft,65535,206,65535.000000,0.000050,3
TPC-DS,MaxDiffAreaHistogram,25,3,JoinHashLeft,28795080,273348,28795080.000000,0.035583,3
TPC-DS,MaxDiffAreaHistogram,25,4,JoinHashRight,402,2549322,402.000000,86.140343,3
TPC-DS,MaxDiffAreaHistogram,25,5,JoinHashLeft,204000,102000,204000.000000,2.559052,3
TPC-DS,MaxDiffAreaHistogram,25,6,JoinHashRight,402,2549322,402.000000,86.140343,3
TPC-DS,MaxDiffAreaHistogram,25,7,JoinHashLeft,287997024,2610477,287997024.000000,3035.894287,3
TPC-DS,MaxDiffAreaHistogram,25,8,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,26,0,JoinHashLeft,204000,100542,204000.000000,66.678848,3
TPC-DS,MaxDiffAreaHistogram,26,1,JoinHashLeft,143997065,28660144,143997072.000000,32842.085938,3
TPC-DS,MaxDiffAreaHistogram,26,2,JoinHashLeft,1000,1000,1000.000000,2.997048,3
TPC-DS,MaxDiffAreaHistogram,26,3,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,26,4,TableScan,1920800,274400,1920800.000000,274400.000000,3
TPC-DS,MaxDiffAreaHistogram,28,0,TableScan,287997024,13751691,287997024.000000,408823.000000,3
TPC-DS,MaxDiffAreaHistogram,28,1,TableScan,287997024,13751571,287997024.000000,409468.000000,3
TPC-DS,MaxDiffAreaHistogram,28,2,TableScan,287997024,13750558,287997024.000000,408188.000000,3
TPC-DS,MaxDiffAreaHistogram,28,3,TableScan,287997024,13751995,287997024.000000,376246.156250,3
TPC-DS,MaxDiffAreaHistogram,28,4,TableScan,287997024,13753918,287997024.000000,408842.968750,3
TPC-DS,MaxDiffAreaHistogram,28,5,TableScan,287997024,13747690,287997024.000000,407683.000000,3
TPC-DS,MaxDiffAreaHistogram,29,0,JoinHashLeft,204000,62,204000.000000,0.000007,3
TPC-DS,MaxDiffAreaHistogram,29,1,JoinHashLeft,402,57,402.000000,0.000007,3
TPC-DS,MaxDiffAreaHistogram,29,2,JoinHashLeft,65535,176,65535.000000,0.000263,3
TPC-DS,MaxDiffAreaHistogram,29,3,JoinHashLeft,287997024,6282,287997024.000000,11.011274,3
TPC-DS,MaxDiffAreaHistogram,29,4,JoinHashLeft,143997065,85652032,143997072.000000,36365.492188,3
TPC-DS,MaxDiffAreaHistogram,29,5,JoinHashLeft,28795080,1831703,28795080.000000,9479.137695,3
TPC-DS,MaxDiffAreaHistogram,29,6,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,29,7,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,29,8,TableScan,73049,366,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,29,9,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,31,0,JoinHashLeft,1000000,520752,1000000.000000,261.266235,3
TPC-DS,MaxDiffAreaHistogram,31,1,JoinHashLeft,1000000,274412,1000000.000000,674.835876,3
TPC-DS,MaxDiffAreaHistogram,31,2,JoinHashLeft,1000000,721497,1000000.000000,264.152710,3
TPC-DS,MaxDiffAreaHistogram,31,3,JoinHashLeft,1000000,498215,1000000.000000,261.282623,3
TPC-DS,MaxDiffAreaHistogram,31,4,JoinHashLeft,287997024,8422908,287997024.000000,9208.338867,3
TPC-DS,MaxDiffAreaHistogram,31,5,JoinHashLeft,1000000,158522,1000000.000000,667.491821,3
TPC-DS,MaxDiffAreaHistogram,31,6,JoinHashLeft,1000000,167657,1000000.000000,667.452759,3
TPC-DS,MaxDiffAreaHistogram,31,7,JoinHashLeft,72001237,3839881,72001240.000000,7440.739258,3
TPC-DS,MaxDiffAreaHistogram,31,8,JoinHashLeft,287997024,14640179,287997024.000000,9310.082031,3
TPC-DS,MaxDiffAreaHistogram,31,9,JoinHashLeft,287997024,7907777,287997024.000000,9208.917969,3
TPC-DS,MaxDiffAreaHistogram,31,10,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,31,11,JoinHashLeft,72001237,2067940,72001240.000000,7359.755371,3
TPC-DS,MaxDiffAreaHistogram,31,12,JoinHashLeft,72001237,2198695,72001240.000000,7359.325684,3
TPC-DS,MaxDiffAreaHistogram,32,0,JoinHashLeft,143997065,4118306,143997072.000000,0.000020,3
TPC-DS,MaxDiffAreaHistogram,32,1,JoinHashLeft,204000,102000,204000.000000,0.000001,3
TPC-DS,MaxDiffAreaHistogram,32,2,TableScan,65535,91,65535.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,34,0,JoinHashLeft,2000000,4419,2000000.000000,0.013803,3
TPC-DS,MaxDiffAreaHistogram,34,1,JoinHashLeft,287997024,37866602,287997024.000000,1344.704590,3
TPC-DS,MaxDiffAreaHistogram,34,2,TableScan,402,45,402.000000,44.000000,3
TPC-DS,MaxDiffAreaHistogram,34,3,JoinHashLeft,7200,7200,7200.000000,0.729767,3
TPC-DS,MaxDiffAreaHistogram,34,4,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,34,5,TableScan,73049,366,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,34,6,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,35,0,JoinHashRight,1000000,1930057,1000000.000000,1930050.125000,3
TPC-DS,MaxDiffAreaHistogram,35,1,JoinHashLeft,287997024,187552885,287997024.000000,27380.298828,3
TPC-DS,MaxDiffAreaHistogram,35,2,JoinHashLeft,2000000,1930057,2000000.000000,1930055.375000,3
TPC-DS,MaxDiffAreaHistogram,35,3,JoinHashRight,1920800,1930057,1920800.000000,1930055.375000,3
TPC-DS,MaxDiffAreaHistogram,35,4,JoinHashLeft,72001237,8104405,72001240.000000,22159.806641,3
TPC-DS,MaxDiffAreaHistogram,35,5,JoinHashLeft,143997065,15916021,143997072.000000,24635.390625,3
TPC-DS,MaxDiffAreaHistogram,35,6,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,35,7,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,37,0,JoinHashLeft,143997065,4308,143997072.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,37,1,JoinHashLeft,399330000,13770000,399329984.000000,0.000049,3
TPC-DS,MaxDiffAreaHistogram,37,2,JoinHashLeft,204000,102000,204000.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,37,3,TableScan,65535,61,65535.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,39a,0,JoinHashRight,15,6120000,15.000000,310.702332,3
TPC-DS,MaxDiffAreaHistogram,39a,1,JoinHashRight,15,6120000,15.000000,283.119385,3
TPC-DS,MaxDiffAreaHistogram,39a,2,JoinHashLeft,204000,102000,204000.000000,9.248843,3
TPC-DS,MaxDiffAreaHistogram,39a,3,JoinHashLeft,204000,102000,204000.000000,8.427792,3
TPC-DS,MaxDiffAreaHistogram,39a,4,JoinHashRight,15,6120000,15.000000,310.702209,3
TPC-DS,MaxDiffAreaHistogram,39a,5,JoinHashRight,15,6120000,15.000000,283.119537,3
TPC-DS,MaxDiffAreaHistogram,39a,6,JoinHashLeft,399330000,6120000,399329984.000000,10437.611328,3
TPC-DS,MaxDiffAreaHistogram,39a,7,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,39a,8,JoinHashLeft,399330000,6120000,399329984.000000,9511.007812,3
TPC-DS,MaxDiffAreaHistogram,39b,0,JoinHashRight,15,6120000,15.000000,283.119385,3
TPC-DS,MaxDiffAreaHistogram,39b,1,JoinHashRight,15,6120000,15.000000,310.702332,3
TPC-DS,MaxDiffAreaHistogram,39b,2,JoinHashLeft,204000,102000,204000.000000,8.427792,3
TPC-DS,MaxDiffAreaHistogram,39b,3,JoinHashLeft,204000,102000,204000.000000,9.248843,3
TPC-DS,MaxDiffAreaHistogram,39b,4,JoinHashRight,15,6120000,15.000000,283.119537,3
TPC-DS,MaxDiffAreaHistogram,39b,5,JoinHashRight,15,6120000,15.000000,310.702209,3
TPC-DS,MaxDiffAreaHistogram,39b,6,JoinHashLeft,399330000,6120000,399329984.000000,9511.007812,3
TPC-DS,MaxDiffAreaHistogram,39b,7,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,39b,8,JoinHashLeft,399330000,6120000,399329984.000000,10437.611328,3
TPC-DS,MaxDiffAreaHistogram,41,0,TableScan,204000,2558,204000.000000,5120.322754,3
TPC-DS,MaxDiffAreaHistogram,42,0,TableScan,204000,3648,204000.000000,3648.000000,3
TPC-DS,MaxDiffAreaHistogram,42,1,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,42,2,JoinHashLeft,287997024,8884749,287997024.000000,3035.894287,3
TPC-DS,MaxDiffAreaHistogram,43,0,TableScan,402,224,402.000000,402.000000,3
TPC-DS,MaxDiffAreaHistogram,43,1,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,43,2,JoinHashLeft,287997024,55293752,287997024.000000,36961.445312,3
TPC-DS,MaxDiffAreaHistogram,45,0,JoinHashLeft,1000000,152960,1000000.000000,60.553165,3
TPC-DS,MaxDiffAreaHistogram,45,1,TableScan,204000,10,204000.000000,10.000000,3
TPC-DS,MaxDiffAreaHistogram,45,2,JoinHashLeft,204000,102000,204000.000000,60.553104,3
TPC-DS,MaxDiffAreaHistogram,45,3,JoinHashLeft,2000000,166096,2000000.000000,667.489502,3
TPC-DS,MaxDiffAreaHistogram,45,4,JoinHashLeft,72001237,2081100,72001240.000000,7359.755371,3
TPC-DS,MaxDiffAreaHistogram,45,5,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,48,0,JoinHashLeft,1920800,817786,1920800.000000,0.000104,3
TPC-DS,MaxDiffAreaHistogram,48,1,JoinHashLeft,1000000,982424,1000000.000000,0.009306,3
TPC-DS,MaxDiffAreaHistogram,48,2,JoinHashLeft,402,201,402.000000,0.327985,3
TPC-DS,MaxDiffAreaHistogram,48,3,JoinHashLeft,287997024,55293752,287997024.000000,36961.445312,3
TPC-DS,MaxDiffAreaHistogram,48,4,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,50,0,JoinHashLeft,73049,206,73049.000000,0.000244,3
TPC-DS,MaxDiffAreaHistogram,50,1,JoinHashLeft,402,201,402.000000,0.008591,3
TPC-DS,MaxDiffAreaHistogram,50,2,JoinHashLeft,287997024,3353982,287997024.000000,359.266968,3
TPC-DS,MaxDiffAreaHistogram,50,3,JoinHashLeft,28795080,292725,28795080.000000,2408.650879,3
TPC-DS,MaxDiffAreaHistogram,50,4,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,52,0,TableScan,204000,3648,204000.000000,3648.000000,3
TPC-DS,MaxDiffAreaHistogram,52,1,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,52,2,JoinHashLeft,287997024,8884749,287997024.000000,3035.894287,3
TPC-DS,MaxDiffAreaHistogram,55,0,TableScan,204000,3610,204000.000000,3610.000000,3
TPC-DS,MaxDiffAreaHistogram,55,1,JoinHashLeft,287997024,8805801,287997024.000000,3035.894287,3
TPC-DS,MaxDiffAreaHistogram,55,2,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,62,0,JoinHashRight,24,14458254,24.000000,21.861340,3
TPC-DS,MaxDiffAreaHistogram,62,1,JoinHashRight,20,14458254,20.000000,21.861340,3
TPC-DS,MaxDiffAreaHistogram,62,2,JoinHashRight,20,14458254,20.000000,21.861343,3
TPC-DS,MaxDiffAreaHistogram,62,3,JoinHashRight,24,14459522,24.000000,2657.718018,3
TPC-DS,MaxDiffAreaHistogram,62,4,JoinHashLeft,72001237,14461408,72001240.000000,29304.056641,3
TPC-DS,MaxDiffAreaHistogram,62,5,TableScan,65535,366,65535.000000,327.804352,3
TPC-DS,MaxDiffAreaHistogram,65,0,JoinHashRight,402,18974230,402.000000,1042.254028,3
TPC-DS,MaxDiffAreaHistogram,65,1,JoinHashLeft,204000,102000,204000.000000,30.963188,3
TPC-DS,MaxDiffAreaHistogram,65,2,JoinHashRight,402,53151837,402.000000,1042.254028,3
TPC-DS,MaxDiffAreaHistogram,65,3,JoinHashLeft,287997024,54433579,287997024.000000,36732.769531,3
TPC-DS,MaxDiffAreaHistogram,65,4,TableScan,65535,365,65535.000000,327.804352,3
TPC-DS,MaxDiffAreaHistogram,69,0,JoinHashLeft,1920800,177728,1920800.000000,22363.349609,3
TPC-DS,MaxDiffAreaHistogram,69,1,JoinHashLeft,72001237,2081058,72001240.000000,7359.755371,3
TPC-DS,MaxDiffAreaHistogram,69,2,JoinHashLeft,143997065,4128216,143997072.000000,8181.483398,3
TPC-DS,MaxDiffAreaHistogram,69,3,JoinHashLeft,2000000,193128,2000000.000000,23173.779297,3
TPC-DS,MaxDiffAreaHistogram,69,4,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,69,5,JoinHashLeft,287997024,7924972,287997024.000000,9208.917969,3
TPC-DS,MaxDiffAreaHistogram,69,6,TableScan,1000000,37132,1000000.000000,37132.000000,3
TPC-DS,MaxDiffAreaHistogram,69,7,TableScan,1000000,10028,1000000.000000,10028.000000,3
TPC-DS,MaxDiffAreaHistogram,69,8,TableScan,1000000,49289,1000000.000000,49289.000000,3
TPC-DS,MaxDiffAreaHistogram,69,9,TableScan,65535,365,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,73,0,JoinHashLeft,2000000,80,2000000.000000,0.013650,3
TPC-DS,MaxDiffAreaHistogram,73,1,JoinHashLeft,287997024,10806327,287997024.000000,896.432922,3
TPC-DS,MaxDiffAreaHistogram,73,2,TableScan,402,94,402.000000,177.166672,3
TPC-DS,MaxDiffAreaHistogram,73,3,JoinHashLeft,7200,7200,7200.000000,0.721652,3
TPC-DS,MaxDiffAreaHistogram,73,4,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,73,5,TableScan,73049,366,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,73,6,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,79,0,JoinHashLeft,2000000,637707,2000000.000000,0.044518,3
TPC-DS,MaxDiffAreaHistogram,79,1,TableScan,402,378,402.000000,378.000000,3
TPC-DS,MaxDiffAreaHistogram,79,2,JoinHashLeft,287997024,23517003,287997024.000000,1949.062744,3
TPC-DS,MaxDiffAreaHistogram,79,3,TableScan,7200,720,7200.000000,720.000000,3
TPC-DS,MaxDiffAreaHistogram,79,4,TableScan,7200,2400,7200.000000,2400.000000,3
TPC-DS,MaxDiffAreaHistogram,79,5,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,79,6,TableScan,73049,366,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,79,7,TableScan,73049,365,73049.000000,365.250000,3
TPC-DS,MaxDiffAreaHistogram,81,0,TableScan,1000000,49289,1000000.000000,49289.000000,3
TPC-DS,MaxDiffAreaHistogram,81,1,JoinHashLeft,2000000,1500626,2000000.000000,5849.813965,3
TPC-DS,MaxDiffAreaHistogram,81,2,JoinHashLeft,1000000,939266,1000000.000000,13146.457031,3
TPC-DS,MaxDiffAreaHistogram,81,3,JoinHashLeft,14404374,2871181,14404374.000000,29545.322266,3
TPC-DS,MaxDiffAreaHistogram,81,4,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,82,0,JoinHashLeft,287997024,31460,287997024.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,82,1,JoinHashLeft,399330000,13770000,399329984.000000,0.000049,3
TPC-DS,MaxDiffAreaHistogram,82,2,JoinHashLeft,204000,102000,204000.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,82,3,TableScan,65535,61,65535.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,83,0,JoinHashRight,204000,71160,204000.000000,5678882.500000,3
TPC-DS,MaxDiffAreaHistogram,83,1,JoinHashRight,204000,131734,204000.000000,2969429.500000,3
TPC-DS,MaxDiffAreaHistogram,83,2,JoinHashRight,204000,260321,204000.000000,1421525.500000,3
TPC-DS,MaxDiffAreaHistogram,83,3,JoinHashLeft,7197670,71160,7197670.000000,6247740.500000,3
TPC-DS,MaxDiffAreaHistogram,83,4,JoinHashLeft,14404374,131734,14404374.000000,6540011.000000,3
TPC-DS,MaxDiffAreaHistogram,83,5,JoinHashRight,204000,260321,204000.000000,1421525.500000,3
TPC-DS,MaxDiffAreaHistogram,83,6,JoinHashLeft,73049,21,73049.000000,73049.000000,3
TPC-DS,MaxDiffAreaHistogram,83,7,JoinHashLeft,28795080,260321,28795080.000000,6284639.000000,3
TPC-DS,MaxDiffAreaHistogram,83,8,JoinHashLeft,73049,21,73049.000000,6.999717,3
TPC-DS,MaxDiffAreaHistogram,83,9,TableScan,73049,1,73049.000000,1.000000,3
TPC-DS,MaxDiffAreaHistogram,83,10,TableScan,73049,1,73049.000000,1.000000,3
TPC-DS,MaxDiffAreaHistogram,83,11,TableScan,73049,1,73049.000000,1.000000,3
TPC-DS,MaxDiffAreaHistogram,85,0,JoinHashLeft,1920800,5490,1920800.000000,0.000000,3
TPC-DS,MaxDiffAreaHistogram,85,1,JoinHashLeft,1920800,47180,1920800.000000,0.001123,3
TPC-DS,MaxDiffAreaHistogram,85,2,JoinHashLeft,55,55,55.000000,0.001293,3
TPC-DS,MaxDiffAreaHistogram,85,3,JoinHashLeft,1000000,46126,1000000.000000,0.000974,3
TPC-DS,MaxDiffAreaHistogram,85,4,JoinHashLeft,7197670,525538,7197670.000000,0.016423,3
TPC-DS,MaxDiffAreaHistogram,85,5,JoinHashLeft,2040,1342,2040.000000,0.117226,3
TPC-DS,MaxDiffAreaHistogram,85,6,JoinHashLeft,72001237,14460229,72001240.000000,29540.039062,3
TPC-DS,MaxDiffAreaHistogram,85,7,TableScan,65535,366,65535.000000,329.850647,3
TPC-DS,MaxDiffAreaHistogram,88,0,TableScan,65535,3600,65535.000000,3600.000000,3
TPC-DS,MaxDiffAreaHistogram,88,1,TableScan,402,55,402.000000,52.000004,3
TPC-DS,MaxDiffAreaHistogram,88,2,TableScan,65535,3600,65535.000000,3600.000000,3
TPC-DS,MaxDiffAreaHistogram,88,3,JoinHashLeft,287997024,5496779,287997024.000000,170222.203125,3
TPC-DS,MaxDiffAreaHistogram,88,4,JoinHashLeft,287997024,11004643,287997024.000000,170222.203125,3
TPC-DS,MaxDiffAreaHistogram,88,5,TableScan,65535,3600,65535.000000,3600.000000,3
TPC-DS,MaxDiffAreaHistogram,88,6,JoinHashLeft,287997024,11001521,287997024.000000,170222.203125,3
TPC-DS,MaxDiffAreaHistogram,88,7,TableScan,7200,720,7200.000000,720.000000,3
