benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EquiHeightHistogram,39a,6,TableScan,65535,365,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,39b,0,JoinHashRight,102000,2040000,102000.000000,198696.906250
TPC-DS,EquiHeightHistogram,39b,1,JoinHashRight,102000,2040000,102000.000000,218078.046875
TPC-DS,EquiHeightHistogram,39b,2,JoinHashRight,10,2040000,10.000000,198697.781250
TPC-DS,EquiHeightHistogram,39b,3,JoinHashRight,10,2040000,10.000000,218078.968750
TPC-DS,EquiHeightHistogram,39b,4,JoinHashLeft,133110000,2040000,133110000.000000,220775.312500
TPC-DS,EquiHeightHistogram,39b,5,JoinHashLeft,133110000,2040000,133110000.000000,242309.937500
TPC-DS,EquiHeightHistogram,39b,6,TableScan,65535,365,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,41,0,TableScan,102000,1328,102000.000000,1290.941162
TPC-DS,EquiHeightHistogram,42,0,TableScan,102000,1847,102000.000000,1847.000000
TPC-DS,EquiHeightHistogram,42,1,TableScan,65535,366,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,42,2,JoinHashLeft,28800991,881977,28800992.000000,10367.829102
TPC-DS,EquiHeightHistogram,43,0,TableScan,102,30,102.000000,102.000000
TPC-DS,EquiHeightHistogram,43,1,JoinHashLeft,28800991,5519143,28800992.000000,126226.554688
TPC-DS,EquiHeightHistogram,43,2,TableScan,65535,366,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,45,0,JoinHashRight,250000,17238,250000.000000,8225.460938
TPC-DS,EquiHeightHistogram,45,1,JoinHashLeft,102000,50202,102000.000000,8227.463867
TPC-DS,EquiHeightHistogram,45,2,TableScan,102000,10,102000.000000,10.000000
TPC-DS,EquiHeightHistogram,45,3,JoinHashLeft,7197566,211088,7197566.000000,8227.461914
TPC-DS,EquiHeightHistogram,45,4,JoinHashLeft,500000,17238,500000.000000,8225.460938
TPC-DS,EquiHeightHistogram,45,5,TableScan,65535,365,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,48,0,JoinHashLeft,1920800,120388,1920800.000000,171.352203
TPC-DS,EquiHeightHistogram,48,1,TableScan,250000,242351,250000.000000,242351.000000
TPC-DS,EquiHeightHistogram,48,2,JoinHashRight,102,5389310,102.000000,120545.937500
TPC-DS,EquiHeightHistogram,48,3,JoinHashLeft,28800991,5519143,28800992.000000,126226.554688
TPC-DS,EquiHeightHistogram,48,4,TableScan,65535,366,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,50,0,JoinHashRight,102,20932,102.000000,11253.917969
TPC-DS,EquiHeightHistogram,50,1,JoinHashLeft,73049,206,73049.000000,1821.999268
TPC-DS,EquiHeightHistogram,50,2,JoinHashLeft,28800991,334371,28800992.000000,12965.188477
TPC-DS,EquiHeightHistogram,50,3,JoinHashLeft,2875432,29250,2875432.000000,1080.393433
TPC-DS,EquiHeightHistogram,50,4,TableScan,65535,365,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,52,0,TableScan,102000,1847,102000.000000,1847.000000
TPC-DS,EquiHeightHistogram,52,1,TableScan,65535,366,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,52,2,JoinHashLeft,28800991,881977,28800992.000000,10367.829102
TPC-DS,EquiHeightHistogram,55,0,TableScan,102000,1800,102000.000000,1800.000122
TPC-DS,EquiHeightHistogram,55,1,JoinHashLeft,28800991,879791,28800992.000000,10362.147461
TPC-DS,EquiHeightHistogram,55,2,TableScan,65535,365,65535.000000,334.996704
TPC-DS,EquiHeightHistogram,62,0,JoinHashRight,42,1445393,42.000000,27848.011719
TPC-DS,EquiHeightHistogram,62,1,JoinHashRight,20,1445442,20.000000,28126.527344
TPC-DS,EquiHeightHistogram,62,2,JoinHashLeft,7197566,1445718,7197566.000000,32908.269531
TPC-DS,EquiHeightHistogram,62,3,TableScan,65535,366,65535.000000,334.210449
TPC-DS,EquiHeightHistogram,65,0,JoinHashRight,102000,2264281,102000.000000,120316.304688
TPC-DS,EquiHeightHistogram,65,1,JoinHashRight,102,2264281,102.000000,120316.859375
TPC-DS,EquiHeightHistogram,65,2,JoinHashLeft,28800991,5443210,28800992.000000,125986.703125
