benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
JoinOrder,MaxDiffAreaHistogram,14b,11,TableScan,14835720,50792,14835720.000000,116.165161,100
JoinOrder,MaxDiffAreaHistogram,14b,12,TableScan,14835720,12445,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,14b,13,TableScan,14835720,7817,14835720.000000,1.669686,100
JoinOrder,MaxDiffAreaHistogram,14b,14,TableScan,14835720,3164,14835720.000000,3.631711,100
JoinOrder,MaxDiffAreaHistogram,14b,15,TableScan,14835720,0,14835720.000000,2.066151,100
JoinOrder,MaxDiffAreaHistogram,14b,16,TableScan,14835720,0,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.001047,100
JoinOrder,MaxDiffAreaHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.002614,100
JoinOrder,MaxDiffAreaHistogram,14c,2,JoinHashLeft,134170,99623,134170.000000,0.024726,100
JoinOrder,MaxDiffAreaHistogram,14c,3,JoinHashLeft,4523930,2199635,4523930.000000,0.024726,100
JoinOrder,MaxDiffAreaHistogram,14c,4,JoinHashLeft,1380035,640551,1380035.000000,0.007900,100
JoinOrder,MaxDiffAreaHistogram,14c,5,TableScan,14835720,9863,14835720.000000,2.224552,100
JoinOrder,MaxDiffAreaHistogram,14c,6,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,14c,7,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,14c,8,TableScan,14835720,552777,14835720.000000,38.393028,100
JoinOrder,MaxDiffAreaHistogram,14c,9,TableScan,14835720,4049,14835720.000000,3.631711,100
JoinOrder,MaxDiffAreaHistogram,14c,10,TableScan,14835720,65767,14835720.000000,4.014485,100
JoinOrder,MaxDiffAreaHistogram,14c,11,TableScan,14835720,50792,14835720.000000,116.165161,100
JoinOrder,MaxDiffAreaHistogram,14c,12,TableScan,14835720,12445,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,14c,13,TableScan,14835720,9536,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,14c,14,TableScan,14835720,7817,14835720.000000,1.669686,100
JoinOrder,MaxDiffAreaHistogram,14c,15,TableScan,14835720,0,14835720.000000,2.066151,100
JoinOrder,MaxDiffAreaHistogram,14c,16,TableScan,14835720,3164,14835720.000000,3.631711,100
JoinOrder,MaxDiffAreaHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,18.624922,100
JoinOrder,MaxDiffAreaHistogram,15a,1,JoinHashRight,4,57,4.000000,2.449256,100
JoinOrder,MaxDiffAreaHistogram,15a,2,JoinHashLeft,4523930,182,4523930.000000,23.597847,100
JoinOrder,MaxDiffAreaHistogram,15a,3,JoinHashLeft,234997,33,234997.000000,13.615095,100
JoinOrder,MaxDiffAreaHistogram,15a,4,JoinHashLeft,2609129,221,2609129.000000,1361.506714,100
JoinOrder,MaxDiffAreaHistogram,15a,5,JoinHashLeft,361472,111,361472.000000,1742.232178,100
JoinOrder,MaxDiffAreaHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1075.113037,100
JoinOrder,MaxDiffAreaHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,107511.351562,100
JoinOrder,MaxDiffAreaHistogram,15a,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,0.985713,100
JoinOrder,MaxDiffAreaHistogram,15b,1,JoinHashRight,4,3,4.000000,0.148363,100
JoinOrder,MaxDiffAreaHistogram,15b,2,JoinHashLeft,4523930,37,4523930.000000,0.985713,100
JoinOrder,MaxDiffAreaHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1742.232178,100
JoinOrder,MaxDiffAreaHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.102994,100
JoinOrder,MaxDiffAreaHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1075.113037,100
JoinOrder,MaxDiffAreaHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,107511.351562,100
JoinOrder,MaxDiffAreaHistogram,15b,7,TableScan,234997,1,234997.000000,1.029661,100
JoinOrder,MaxDiffAreaHistogram,15b,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,1796.098267,100
JoinOrder,MaxDiffAreaHistogram,15c,1,JoinHashRight,4,284,4.000000,242.682159,100
JoinOrder,MaxDiffAreaHistogram,15c,2,JoinHashLeft,4523930,694,4523930.000000,2337.814941,100
JoinOrder,MaxDiffAreaHistogram,15c,3,JoinHashLeft,234997,172,234997.000000,1244.892212,100
JoinOrder,MaxDiffAreaHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1342.531372,100
JoinOrder,MaxDiffAreaHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,938.677124,100
JoinOrder,MaxDiffAreaHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,837.330566,100
JoinOrder,MaxDiffAreaHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,83733.171875,100
JoinOrder,MaxDiffAreaHistogram,15c,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,15d,0,JoinHashRight,4,875,4.000000,15946.250977,100
JoinOrder,MaxDiffAreaHistogram,15d,1,JoinHashRight,134170,2229,134170.000000,81375.250000,100
JoinOrder,MaxDiffAreaHistogram,15d,2,JoinHashLeft,4523930,2229,4523930.000000,81375.171875,100
JoinOrder,MaxDiffAreaHistogram,15d,3,JoinHashLeft,2609129,1225,2609129.000000,21040.585938,100
JoinOrder,MaxDiffAreaHistogram,15d,4,TableScan,234997,84843,234997.000000,28290.000000,100
JoinOrder,MaxDiffAreaHistogram,15d,5,JoinHashLeft,361472,557,361472.000000,21261.041016,100
JoinOrder,MaxDiffAreaHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,13128.951172,100
JoinOrder,MaxDiffAreaHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,131289.500000,100
JoinOrder,MaxDiffAreaHistogram,15d,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,16a,0,JoinHashLeft,2528312,23622,2528312.000000,33.212353,100
JoinOrder,MaxDiffAreaHistogram,16a,1,JoinHashLeft,4167491,118594,4167491.000000,238.210541,100
JoinOrder,MaxDiffAreaHistogram,16a,2,JoinHashLeft,234997,26991,234997.000000,81.803764,100
JoinOrder,MaxDiffAreaHistogram,16a,3,JoinHashLeft,2609129,146204,2609129.000000,81.938820,100
JoinOrder,MaxDiffAreaHistogram,16a,4,JoinHashLeft,901343,286992,901343.000000,833.526978,100
JoinOrder,MaxDiffAreaHistogram,16a,5,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,16a,6,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,16b,0,JoinHashLeft,2528312,23622,2528312.000000,33.212353,100
JoinOrder,MaxDiffAreaHistogram,16b,1,JoinHashLeft,4167491,118594,4167491.000000,238.210541,100
JoinOrder,MaxDiffAreaHistogram,16b,2,JoinHashLeft,234997,26991,234997.000000,81.803764,100
JoinOrder,MaxDiffAreaHistogram,16b,3,JoinHashLeft,2609129,146204,2609129.000000,81.938820,100
JoinOrder,MaxDiffAreaHistogram,16b,4,JoinHashLeft,901343,286992,901343.000000,833.526978,100
JoinOrder,MaxDiffAreaHistogram,16b,5,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,16b,6,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,16c,0,JoinHashLeft,2528312,23622,2528312.000000,33.212353,100
JoinOrder,MaxDiffAreaHistogram,16c,1,JoinHashLeft,4167491,118594,4167491.000000,238.210541,100
JoinOrder,MaxDiffAreaHistogram,16c,2,JoinHashLeft,234997,26991,234997.000000,81.803764,100
JoinOrder,MaxDiffAreaHistogram,16c,3,JoinHashLeft,2609129,146204,2609129.000000,81.938820,100
JoinOrder,MaxDiffAreaHistogram,16c,4,JoinHashLeft,901343,286992,901343.000000,833.526978,100
JoinOrder,MaxDiffAreaHistogram,16c,5,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,16c,6,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,16d,0,JoinHashLeft,2528312,23622,2528312.000000,33.212353,100
JoinOrder,MaxDiffAreaHistogram,16d,1,JoinHashLeft,4167491,118594,4167491.000000,238.210541,100
JoinOrder,MaxDiffAreaHistogram,16d,2,JoinHashLeft,234997,26991,234997.000000,81.803764,100
JoinOrder,MaxDiffAreaHistogram,16d,3,JoinHashLeft,2609129,146204,2609129.000000,81.938820,100
JoinOrder,MaxDiffAreaHistogram,16d,4,JoinHashLeft,901343,286992,901343.000000,833.526978,100
JoinOrder,MaxDiffAreaHistogram,16d,5,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,16d,6,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,81.803764,100
JoinOrder,MaxDiffAreaHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,81.938820,100
JoinOrder,MaxDiffAreaHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.634415,100
JoinOrder,MaxDiffAreaHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,537.153259,100
JoinOrder,MaxDiffAreaHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,1.272583,100
JoinOrder,MaxDiffAreaHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,0.533162,100
JoinOrder,MaxDiffAreaHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,81.938820,100
JoinOrder,MaxDiffAreaHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,537.153259,100
JoinOrder,MaxDiffAreaHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,1.272583,100
JoinOrder,MaxDiffAreaHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,0.533162,100
JoinOrder,MaxDiffAreaHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,81.938820,100
JoinOrder,MaxDiffAreaHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,537.153259,100
JoinOrder,MaxDiffAreaHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,81.695786,100
JoinOrder,MaxDiffAreaHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,81.829285,100
JoinOrder,MaxDiffAreaHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.634415,100
JoinOrder,MaxDiffAreaHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,537.153259,100
JoinOrder,MaxDiffAreaHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,9.864184,100
JoinOrder,MaxDiffAreaHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,155.005493,100
JoinOrder,MaxDiffAreaHistogram,17e,2,JoinHashLeft,36244344,747526,36244344.000000,157.809631,100
JoinOrder,MaxDiffAreaHistogram,17e,3,JoinHashLeft,2609129,148487,2609129.000000,82.124153,100
JoinOrder,MaxDiffAreaHistogram,17e,4,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,17e,5,JoinHashLeft,234997,28056,234997.000000,81.986557,100
JoinOrder,MaxDiffAreaHistogram,17e,6,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,17f,0,JoinHashLeft,234997,25024,234997.000000,81.695786,100
JoinOrder,MaxDiffAreaHistogram,17f,1,JoinHashLeft,2609129,126895,2609129.000000,81.829285,100
JoinOrder,MaxDiffAreaHistogram,17f,2,JoinHashLeft,2528312,40811,2528312.000000,33.634415,100
JoinOrder,MaxDiffAreaHistogram,17f,3,JoinHashLeft,4167491,446684,4167491.000000,537.153259,100
JoinOrder,MaxDiffAreaHistogram,17f,4,JoinHashLeft,36244344,1037924,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,17f,5,JoinHashLeft,4523930,41840,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,17f,6,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,18a,0,JoinHashLeft,3184466,52515,3184466.000000,0.042972,100
JoinOrder,MaxDiffAreaHistogram,18a,1,JoinHashLeft,2528312,40376,2528312.000000,0.324917,100
JoinOrder,MaxDiffAreaHistogram,18a,2,JoinHashLeft,14835720,5685394,14835720.000000,12.667392,100
JoinOrder,MaxDiffAreaHistogram,18a,3,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,18a,4,JoinHashLeft,1380035,1006510,1380035.000000,222.278748,100
JoinOrder,MaxDiffAreaHistogram,18a,5,TableScan,36244344,1009916,36244344.000000,78.961380,100
JoinOrder,MaxDiffAreaHistogram,18a,6,TableScan,36244344,1369355,36244344.000000,398.100250,100
JoinOrder,MaxDiffAreaHistogram,18a,7,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,18b,0,JoinHashLeft,2463581,108,2463581.000000,0.023454,100
JoinOrder,MaxDiffAreaHistogram,18b,1,JoinHashLeft,36244344,11175,36244344.000000,0.024561,100
JoinOrder,MaxDiffAreaHistogram,18b,2,JoinHashLeft,113,3,113.000000,0.001548,100
JoinOrder,MaxDiffAreaHistogram,18b,3,JoinHashLeft,1380035,29502,1380035.000000,0.042025,100
JoinOrder,MaxDiffAreaHistogram,18b,4,JoinHashLeft,2528312,63848,2528312.000000,0.046729,100
JoinOrder,MaxDiffAreaHistogram,18b,5,TableScan,14835720,42246,14835720.000000,1.669686,100
JoinOrder,MaxDiffAreaHistogram,18b,6,TableScan,14835720,30801,14835720.000000,5.402020,100
JoinOrder,MaxDiffAreaHistogram,18b,7,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,18c,0,JoinHashLeft,3184466,23363,3184466.000000,0.388927,100
JoinOrder,MaxDiffAreaHistogram,18c,1,JoinHashLeft,36244344,2764032,36244344.000000,0.407284,100
JoinOrder,MaxDiffAreaHistogram,18c,2,JoinHashLeft,1380035,226638,1380035.000000,0.148729,100
JoinOrder,MaxDiffAreaHistogram,18c,3,JoinHashLeft,2528312,144595,2528312.000000,0.051313,100
JoinOrder,MaxDiffAreaHistogram,18c,4,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,18c,5,TableScan,14835720,30801,14835720.000000,5.402020,100
JoinOrder,MaxDiffAreaHistogram,18c,6,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,18c,7,TableScan,14835720,47569,14835720.000000,2.304965,100
JoinOrder,MaxDiffAreaHistogram,18c,8,TableScan,14835720,21464,14835720.000000,2.153739,100
JoinOrder,MaxDiffAreaHistogram,18c,9,TableScan,14835720,12200,14835720.000000,2.362948,100
JoinOrder,MaxDiffAreaHistogram,18c,10,TableScan,14835720,34691,14835720.000000,3.308658,100
JoinOrder,MaxDiffAreaHistogram,18c,11,TableScan,14835720,42246,14835720.000000,1.669686,100
JoinOrder,MaxDiffAreaHistogram,19a,0,JoinHashLeft,234997,27,234997.000000,0.808824,100
JoinOrder,MaxDiffAreaHistogram,19a,1,JoinHashLeft,13590555,2163,10903620.000000,3.827727,100
JoinOrder,MaxDiffAreaHistogram,19a,2,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19a,3,JoinHashLeft,901343,14910,901343.000000,8.573498,100
JoinOrder,MaxDiffAreaHistogram,19a,4,JoinHashLeft,2609129,367,2609129.000000,2.237309,100
JoinOrder,MaxDiffAreaHistogram,19a,5,JoinHashLeft,3140339,47387,3140339.000000,10.344634,100
JoinOrder,MaxDiffAreaHistogram,19a,6,JoinHashLeft,2463581,26243,2463581.000000,5.525055,100
JoinOrder,MaxDiffAreaHistogram,19a,7,JoinHashLeft,2528312,76048,2528312.000000,5.525062,100
JoinOrder,MaxDiffAreaHistogram,19a,8,TableScan,36244344,713828,36244344.000000,376.063324,100
JoinOrder,MaxDiffAreaHistogram,19a,9,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19a,10,TableScan,36244344,30776,36244344.000000,32.832294,100
JoinOrder,MaxDiffAreaHistogram,19a,11,TableScan,36244344,93095,36244344.000000,479.407776,100
JoinOrder,MaxDiffAreaHistogram,19a,12,TableScan,36244344,29778,36244344.000000,9.297828,100
JoinOrder,MaxDiffAreaHistogram,19b,0,JoinHashLeft,234997,2,234997.000000,0.002055,100
JoinOrder,MaxDiffAreaHistogram,19b,1,JoinHashLeft,13590555,372,10903620.000000,0.009727,100
JoinOrder,MaxDiffAreaHistogram,19b,2,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19b,3,JoinHashLeft,901343,13701,901343.000000,21.075405,100
JoinOrder,MaxDiffAreaHistogram,19b,4,JoinHashLeft,2609129,35,2609129.000000,0.291359,100
JoinOrder,MaxDiffAreaHistogram,19b,5,JoinHashLeft,3140339,40408,3140339.000000,13.559220,100
JoinOrder,MaxDiffAreaHistogram,19b,6,JoinHashLeft,2463581,23610,2463581.000000,13.581725,100
JoinOrder,MaxDiffAreaHistogram,19b,7,TableScan,34733550,713828,34733552.000000,336.176544,100
JoinOrder,MaxDiffAreaHistogram,19b,8,JoinHashLeft,2528312,67634,2528312.000000,13.581718,100
JoinOrder,MaxDiffAreaHistogram,19b,9,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19c,0,JoinHashLeft,234997,1371,234997.000000,2.237306,100
JoinOrder,MaxDiffAreaHistogram,19c,1,JoinHashLeft,13590555,18579,10903620.000000,4.447090,100
JoinOrder,MaxDiffAreaHistogram,19c,2,JoinHashLeft,2609129,3601,2609129.000000,2.237308,100
JoinOrder,MaxDiffAreaHistogram,19c,3,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19c,4,JoinHashLeft,901343,14910,901343.000000,8.573498,100
JoinOrder,MaxDiffAreaHistogram,19c,5,JoinHashLeft,3140339,47387,3140339.000000,10.344634,100
JoinOrder,MaxDiffAreaHistogram,19c,6,JoinHashLeft,2463581,26243,2463581.000000,5.525055,100
JoinOrder,MaxDiffAreaHistogram,19c,7,JoinHashLeft,2528312,76048,2528312.000000,5.525062,100
JoinOrder,MaxDiffAreaHistogram,19c,8,TableScan,36244344,713828,36244344.000000,376.063324,100
JoinOrder,MaxDiffAreaHistogram,19c,9,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19c,10,TableScan,36244344,30776,36244344.000000,32.832294,100
JoinOrder,MaxDiffAreaHistogram,19c,11,TableScan,36244344,93095,36244344.000000,479.407776,100
JoinOrder,MaxDiffAreaHistogram,19c,12,TableScan,36244344,29778,36244344.000000,9.297828,100
JoinOrder,MaxDiffAreaHistogram,19d,0,JoinHashLeft,14835720,173090,14835720.000000,9.084540,100
JoinOrder,MaxDiffAreaHistogram,19d,1,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19d,2,JoinHashLeft,234997,7881,234997.000000,3.607364,100
JoinOrder,MaxDiffAreaHistogram,19d,3,JoinHashLeft,2609129,44589,2609129.000000,3.607364,100
JoinOrder,MaxDiffAreaHistogram,19d,4,JoinHashLeft,901343,14910,901343.000000,8.573498,100
JoinOrder,MaxDiffAreaHistogram,19d,5,JoinHashLeft,2463581,26243,2463581.000000,5.525055,100
JoinOrder,MaxDiffAreaHistogram,19d,6,JoinHashLeft,3140339,47387,3140339.000000,10.344634,100
JoinOrder,MaxDiffAreaHistogram,19d,7,JoinHashLeft,2528312,76048,2528312.000000,5.525062,100
JoinOrder,MaxDiffAreaHistogram,19d,8,TableScan,36244344,713828,36244344.000000,376.063324,100
JoinOrder,MaxDiffAreaHistogram,19d,9,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,19d,10,TableScan,36244344,30776,36244344.000000,32.832294,100
JoinOrder,MaxDiffAreaHistogram,19d,11,TableScan,36244344,93095,36244344.000000,479.407776,100
JoinOrder,MaxDiffAreaHistogram,19d,12,TableScan,36244344,29778,36244344.000000,9.297828,100
JoinOrder,MaxDiffAreaHistogram,1a,0,JoinHashLeft,2528312,105,2528312.000000,656.023804,100
JoinOrder,MaxDiffAreaHistogram,1a,1,JoinHashLeft,1380035,250,1380035.000000,12212.694336,100
JoinOrder,MaxDiffAreaHistogram,1a,2,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,1a,3,JoinHashLeft,2609129,8309,2609129.000000,29156.628906,100
JoinOrder,MaxDiffAreaHistogram,1a,4,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,1b,0,JoinHashLeft,2528312,3,2528312.000000,6560.238281,100
JoinOrder,MaxDiffAreaHistogram,1b,1,JoinHashLeft,1380035,10,1380035.000000,12212.694336,100
JoinOrder,MaxDiffAreaHistogram,1b,2,JoinHashLeft,2609129,120,2609129.000000,29156.628906,100
JoinOrder,MaxDiffAreaHistogram,1b,3,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,1b,4,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,1c,0,JoinHashLeft,2528312,8,2528312.000000,656.023865,100
JoinOrder,MaxDiffAreaHistogram,1c,1,JoinHashLeft,1380035,250,1380035.000000,12212.694336,100
JoinOrder,MaxDiffAreaHistogram,1c,2,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,1c,3,JoinHashLeft,2609129,8309,2609129.000000,29156.628906,100
JoinOrder,MaxDiffAreaHistogram,1c,4,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,1d,0,JoinHashLeft,2528312,3,2528312.000000,6560.238281,100
JoinOrder,MaxDiffAreaHistogram,1d,1,JoinHashLeft,1380035,10,1380035.000000,12212.694336,100
JoinOrder,MaxDiffAreaHistogram,1d,2,JoinHashLeft,2609129,120,2609129.000000,29156.628906,100
JoinOrder,MaxDiffAreaHistogram,1d,3,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,1d,4,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,20a,0,JoinHashLeft,4167491,5,4167491.000000,0.796342,100
JoinOrder,MaxDiffAreaHistogram,20a,1,JoinHashLeft,36244344,377489,36244344.000000,18.776737,100
JoinOrder,MaxDiffAreaHistogram,20a,2,JoinHashLeft,3140339,103853,3140339.000000,8.848226,100
JoinOrder,MaxDiffAreaHistogram,20a,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,20a,4,JoinHashLeft,135086,6448,135086.000000,48.565868,100
JoinOrder,MaxDiffAreaHistogram,20a,5,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,20a,6,TableScan,4,2,4.000000,0.400000,100
JoinOrder,MaxDiffAreaHistogram,20a,7,JoinHashLeft,2528312,29863,2528312.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,20a,8,TableScan,134170,8,134170.000000,8.000000,100
JoinOrder,MaxDiffAreaHistogram,20a,9,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,20b,0,JoinHashLeft,4167491,5,4167491.000000,0.480971,100
JoinOrder,MaxDiffAreaHistogram,20b,1,JoinHashLeft,36244344,144546,36244344.000000,11.340674,100
JoinOrder,MaxDiffAreaHistogram,20b,2,JoinHashLeft,3140339,35728,3140339.000000,5.344108,100
JoinOrder,MaxDiffAreaHistogram,20b,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,20b,4,JoinHashLeft,135086,1206,135086.000000,29.332542,100
JoinOrder,MaxDiffAreaHistogram,20b,5,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,20b,6,TableScan,4,2,4.000000,0.400000,100
JoinOrder,MaxDiffAreaHistogram,20b,7,JoinHashLeft,2528312,29863,2528312.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,20b,8,TableScan,134170,8,134170.000000,8.000000,100
JoinOrder,MaxDiffAreaHistogram,20b,9,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,20c,0,JoinHashLeft,4167491,3451,4167491.000000,0.668055,100
JoinOrder,MaxDiffAreaHistogram,20c,1,JoinHashLeft,3140339,32570,3140339.000000,6.680523,100
JoinOrder,MaxDiffAreaHistogram,20c,2,JoinHashLeft,36244344,131110,36244344.000000,14.176700,100
JoinOrder,MaxDiffAreaHistogram,20c,3,JoinHashLeft,4523930,24091,4523930.000000,337.194183,100
JoinOrder,MaxDiffAreaHistogram,20c,4,JoinHashLeft,135086,1098,135086.000000,36.667900,100
JoinOrder,MaxDiffAreaHistogram,20c,5,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,20c,6,TableScan,4,2,4.000000,0.400000,100
JoinOrder,MaxDiffAreaHistogram,20c,7,JoinHashLeft,2528312,21046,2528312.000000,337.194244,100
JoinOrder,MaxDiffAreaHistogram,20c,8,TableScan,134170,10,134170.000000,10.000000,100
JoinOrder,MaxDiffAreaHistogram,20c,9,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,21a,0,JoinHashLeft,14835720,198,14835720.000000,0.089687,100
