benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,MaxDiffFrequencyHistogram,14b,1,JoinHashLeft,2528312,5257,2528312.000000,0.003890
JoinOrder,MaxDiffFrequencyHistogram,14b,2,JoinHashLeft,4523930,1339896,4523930.000000,0.036342
JoinOrder,MaxDiffFrequencyHistogram,14b,3,JoinHashLeft,134170,86955,134170.000000,0.029906
JoinOrder,MaxDiffFrequencyHistogram,14b,4,JoinHashLeft,113,5,113.000000,0.003890
JoinOrder,MaxDiffFrequencyHistogram,14b,5,JoinHashLeft,1380035,640551,1380035.000000,0.021566
JoinOrder,MaxDiffFrequencyHistogram,14b,6,TableScan,14835720,9863,14835720.000000,1.602244
JoinOrder,MaxDiffFrequencyHistogram,14b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14b,8,TableScan,14835720,552777,14835720.000000,6.742807
JoinOrder,MaxDiffFrequencyHistogram,14b,9,TableScan,14835720,4049,14835720.000000,4.846750
JoinOrder,MaxDiffFrequencyHistogram,14b,10,TableScan,14835720,65767,14835720.000000,1.253968
JoinOrder,MaxDiffFrequencyHistogram,14b,11,TableScan,14835720,50792,14835720.000000,4.291479
JoinOrder,MaxDiffFrequencyHistogram,14b,12,TableScan,14835720,12445,14835720.000000,2.315907
JoinOrder,MaxDiffFrequencyHistogram,14b,13,TableScan,14835720,7817,14835720.000000,1.602244
JoinOrder,MaxDiffFrequencyHistogram,14b,14,TableScan,14835720,3164,14835720.000000,4.846750
JoinOrder,MaxDiffFrequencyHistogram,14b,15,TableScan,14835720,0,14835720.000000,1.258776
JoinOrder,MaxDiffFrequencyHistogram,14b,16,TableScan,14835720,0,14835720.000000,2.315907
JoinOrder,MaxDiffFrequencyHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.001722
JoinOrder,MaxDiffFrequencyHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.007187
JoinOrder,MaxDiffFrequencyHistogram,14c,2,JoinHashLeft,134170,99623,134170.000000,0.062427
JoinOrder,MaxDiffFrequencyHistogram,14c,3,JoinHashLeft,4523930,2199635,4523930.000000,0.067133
JoinOrder,MaxDiffFrequencyHistogram,14c,4,JoinHashLeft,1380035,640551,1380035.000000,0.021566
JoinOrder,MaxDiffFrequencyHistogram,14c,5,TableScan,14835720,9863,14835720.000000,1.602244
JoinOrder,MaxDiffFrequencyHistogram,14c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14c,8,TableScan,14835720,552777,14835720.000000,6.742807
JoinOrder,MaxDiffFrequencyHistogram,14c,9,TableScan,14835720,4049,14835720.000000,4.846750
JoinOrder,MaxDiffFrequencyHistogram,14c,10,TableScan,14835720,65767,14835720.000000,1.253968
JoinOrder,MaxDiffFrequencyHistogram,14c,11,TableScan,14835720,50792,14835720.000000,4.291479
JoinOrder,MaxDiffFrequencyHistogram,14c,12,TableScan,14835720,12445,14835720.000000,2.315907
JoinOrder,MaxDiffFrequencyHistogram,14c,13,TableScan,14835720,9536,14835720.000000,2.315907
JoinOrder,MaxDiffFrequencyHistogram,14c,14,TableScan,14835720,7817,14835720.000000,1.602244
JoinOrder,MaxDiffFrequencyHistogram,14c,15,TableScan,14835720,0,14835720.000000,1.258776
JoinOrder,MaxDiffFrequencyHistogram,14c,16,TableScan,14835720,3164,14835720.000000,4.846750
JoinOrder,MaxDiffFrequencyHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,0.032906
JoinOrder,MaxDiffFrequencyHistogram,15a,1,JoinHashLeft,4523930,182,4523930.000000,0.041917
JoinOrder,MaxDiffFrequencyHistogram,15a,2,JoinHashLeft,361472,9980,361472.000000,6.407899
JoinOrder,MaxDiffFrequencyHistogram,15a,3,JoinHashLeft,12148785,112368,12148785.000000,13.908639
JoinOrder,MaxDiffFrequencyHistogram,15a,4,JoinHashRight,4,43837,4.000000,3.799002
JoinOrder,MaxDiffFrequencyHistogram,15a,5,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15a,6,JoinHashLeft,2528312,39816,2528312.000000,3.797087
JoinOrder,MaxDiffFrequencyHistogram,15a,7,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,15a,8,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,0.006526
JoinOrder,MaxDiffFrequencyHistogram,15b,1,JoinHashLeft,4523930,37,4523930.000000,0.008312
JoinOrder,MaxDiffFrequencyHistogram,15b,2,JoinHashLeft,361472,27,361472.000000,0.139238
JoinOrder,MaxDiffFrequencyHistogram,15b,3,JoinHashLeft,12148785,315,12148785.000000,0.167358
JoinOrder,MaxDiffFrequencyHistogram,15b,4,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15b,5,JoinHashLeft,2528312,278,2528312.000000,0.082507
JoinOrder,MaxDiffFrequencyHistogram,15b,6,JoinHashLeft,4,1,4.000000,0.082549
JoinOrder,MaxDiffFrequencyHistogram,15b,7,JoinHashLeft,2609129,1458,2609129.000000,11.092489
