benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,GDYHistogram,15d,3,JoinHashRight,4,1225,4.000000,10458.549805
JoinOrder,GDYHistogram,15d,4,JoinHashLeft,2609129,1225,2609129.000000,20917.099609
JoinOrder,GDYHistogram,15d,5,JoinHashLeft,361472,557,361472.000000,21139.429688
JoinOrder,GDYHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,12509.999023
JoinOrder,GDYHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,125099.976562
JoinOrder,GDYHistogram,15d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,16a,0,JoinHashLeft,2528312,33408,2528312.000000,33.559074
JoinOrder,GDYHistogram,16a,1,JoinHashLeft,234997,26991,234997.000000,80.647072
JoinOrder,GDYHistogram,16a,2,JoinHashLeft,2609129,142981,2609129.000000,80.647110
JoinOrder,GDYHistogram,16a,3,JoinHashLeft,901343,286992,901343.000000,812.554260
JoinOrder,GDYHistogram,16a,4,JoinHashLeft,4167491,446684,4167491.000000,523.234802
JoinOrder,GDYHistogram,16a,5,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,16a,6,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,16b,0,JoinHashLeft,2528312,33408,2528312.000000,33.559074
JoinOrder,GDYHistogram,16b,1,JoinHashLeft,234997,26991,234997.000000,80.647072
JoinOrder,GDYHistogram,16b,2,JoinHashLeft,2609129,142981,2609129.000000,80.647110
JoinOrder,GDYHistogram,16b,3,JoinHashLeft,901343,286992,901343.000000,812.554260
JoinOrder,GDYHistogram,16b,4,JoinHashLeft,4167491,446684,4167491.000000,523.234802
JoinOrder,GDYHistogram,16b,5,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,16b,6,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,16c,0,JoinHashLeft,2528312,33408,2528312.000000,33.559074
JoinOrder,GDYHistogram,16c,1,JoinHashLeft,234997,26991,234997.000000,80.647072
JoinOrder,GDYHistogram,16c,2,JoinHashLeft,2609129,142981,2609129.000000,80.647110
JoinOrder,GDYHistogram,16c,3,JoinHashLeft,901343,286992,901343.000000,812.554260
JoinOrder,GDYHistogram,16c,4,JoinHashLeft,4167491,446684,4167491.000000,523.234802
JoinOrder,GDYHistogram,16c,5,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,16c,6,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,16d,0,JoinHashLeft,2528312,33408,2528312.000000,33.559074
JoinOrder,GDYHistogram,16d,1,JoinHashLeft,234997,26991,234997.000000,80.647072
JoinOrder,GDYHistogram,16d,2,JoinHashLeft,2609129,142981,2609129.000000,80.647110
JoinOrder,GDYHistogram,16d,3,JoinHashLeft,901343,286992,901343.000000,812.554260
JoinOrder,GDYHistogram,16d,4,JoinHashLeft,4167491,446684,4167491.000000,523.234802
JoinOrder,GDYHistogram,16d,5,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,16d,6,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,80.647087
JoinOrder,GDYHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,80.647133
JoinOrder,GDYHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.656834
JoinOrder,GDYHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,523.234802
JoinOrder,GDYHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,10.053869
JoinOrder,GDYHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,4.232106
JoinOrder,GDYHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,80.647110
JoinOrder,GDYHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,523.234802
JoinOrder,GDYHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,6.898830
JoinOrder,GDYHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,2.904013
JoinOrder,GDYHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,80.647110
JoinOrder,GDYHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,523.234802
JoinOrder,GDYHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,80.647087
JoinOrder,GDYHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,80.647133
JoinOrder,GDYHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.656834
JoinOrder,GDYHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,523.234802
JoinOrder,GDYHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,29.069059
JoinOrder,GDYHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,435.033722
JoinOrder,GDYHistogram,17e,2,JoinHashLeft,36244344,975229,36244344.000000,521.911743
JoinOrder,GDYHistogram,17e,3,JoinHashLeft,2609129,148487,2609129.000000,80.794403
JoinOrder,GDYHistogram,17e,4,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,17e,5,JoinHashLeft,234997,28056,234997.000000,80.794357
JoinOrder,GDYHistogram,17e,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,17f,0,JoinHashLeft,234997,25024,234997.000000,80.647087
JoinOrder,GDYHistogram,17f,1,JoinHashLeft,2609129,126895,2609129.000000,80.647133
JoinOrder,GDYHistogram,17f,2,JoinHashLeft,2528312,40811,2528312.000000,33.656834
JoinOrder,GDYHistogram,17f,3,JoinHashLeft,4167491,446684,4167491.000000,523.234802
JoinOrder,GDYHistogram,17f,4,JoinHashLeft,36244344,1037924,36244344.000000,523.234802
JoinOrder,GDYHistogram,17f,5,JoinHashLeft,4523930,41840,4523930.000000,33.717884
JoinOrder,GDYHistogram,17f,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,18a,0,JoinHashLeft,3184466,52515,3184466.000000,158.346481
JoinOrder,GDYHistogram,18a,1,JoinHashLeft,2528312,40376,2528312.000000,379.756744
JoinOrder,GDYHistogram,18a,2,JoinHashLeft,1380035,459925,1380035.000000,12663.833008
JoinOrder,GDYHistogram,18a,3,JoinHashLeft,36244344,1827198,36244344.000000,13919.308594
JoinOrder,GDYHistogram,18a,4,JoinHashLeft,14835720,6930334,14835720.000000,102293.218750
JoinOrder,GDYHistogram,18a,5,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18b,0,JoinHashLeft,2528312,257,2528312.000000,0.000702
JoinOrder,GDYHistogram,18b,1,JoinHashLeft,2463581,158,2463581.000000,0.010890
JoinOrder,GDYHistogram,18b,2,JoinHashLeft,36244344,27389,36244344.000000,0.011191
JoinOrder,GDYHistogram,18b,3,JoinHashLeft,113,2,113.000000,0.000702
JoinOrder,GDYHistogram,18b,4,JoinHashLeft,1380035,102619,1380035.000000,5.591362
JoinOrder,GDYHistogram,18b,5,TableScan,14835720,42246,14835720.000000,2.073083
JoinOrder,GDYHistogram,18b,6,TableScan,14835720,30801,14835720.000000,5.723429
JoinOrder,GDYHistogram,18b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18c,0,JoinHashLeft,2528312,26650,2528312.000000,0.021290
JoinOrder,GDYHistogram,18c,1,JoinHashLeft,3184466,23363,3184466.000000,0.339295
JoinOrder,GDYHistogram,18c,2,JoinHashLeft,36244344,2764032,36244344.000000,0.339295
JoinOrder,GDYHistogram,18c,3,JoinHashLeft,1380035,226638,1380035.000000,0.063892
JoinOrder,GDYHistogram,18c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18c,5,TableScan,14835720,30801,14835720.000000,5.723429
JoinOrder,GDYHistogram,18c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,18c,7,TableScan,14835720,47569,14835720.000000,15.315166
JoinOrder,GDYHistogram,18c,8,TableScan,14835720,21464,14835720.000000,2.267960
JoinOrder,GDYHistogram,18c,9,TableScan,14835720,12200,14835720.000000,3.668406
JoinOrder,GDYHistogram,18c,10,TableScan,14835720,34691,14835720.000000,2.751702
JoinOrder,GDYHistogram,18c,11,TableScan,14835720,42246,14835720.000000,2.073083
JoinOrder,GDYHistogram,19a,0,JoinHashLeft,901343,3261,901343.000000,6.484044
JoinOrder,GDYHistogram,19a,1,JoinHashLeft,3140339,5758,3140339.000000,4.175325
JoinOrder,GDYHistogram,19a,2,JoinHashLeft,2463581,3600,2463581.000000,4.175325
JoinOrder,GDYHistogram,19a,3,JoinHashLeft,36244344,1848301,36244344.000000,6746.249023
JoinOrder,GDYHistogram,19a,4,TableScan,12,1,12.000000,1.000000
JoinOrder,GDYHistogram,19a,5,JoinHashLeft,234997,11536,234997.000000,1172.846802
JoinOrder,GDYHistogram,19a,6,JoinHashLeft,2528312,388902,2528312.000000,9194.312500
JoinOrder,GDYHistogram,19a,7,JoinHashLeft,2609129,310194,2609129.000000,4619.780273
JoinOrder,GDYHistogram,19a,8,JoinHashLeft,13590555,3036719,10903620.000000,91943.117188
JoinOrder,GDYHistogram,19a,9,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,19b,0,JoinHashLeft,901343,20,901343.000000,0.827239
JoinOrder,GDYHistogram,19b,1,JoinHashLeft,3140339,12,3140339.000000,0.532691
JoinOrder,GDYHistogram,19b,2,JoinHashLeft,2463581,12,2463581.000000,0.532691
JoinOrder,GDYHistogram,19b,3,JoinHashLeft,34733550,235,34733552.000000,600.179443
JoinOrder,GDYHistogram,19b,4,TableScan,12,1,12.000000,1.000000
JoinOrder,GDYHistogram,19b,5,JoinHashLeft,234997,3,234997.000000,108.899712
JoinOrder,GDYHistogram,19b,6,TableScan,2528312,242426,2528312.000000,222930.015625
JoinOrder,GDYHistogram,19b,7,JoinHashLeft,2609129,45,2609129.000000,21983.394531
JoinOrder,GDYHistogram,19b,8,JoinHashLeft,13590555,3036719,10903620.000000,91943.117188
JoinOrder,GDYHistogram,19b,9,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,19c,0,JoinHashLeft,901343,4996,901343.000000,67.061050
JoinOrder,GDYHistogram,19c,1,JoinHashLeft,3140339,11621,3140339.000000,43.183197
JoinOrder,GDYHistogram,19c,2,JoinHashLeft,2463581,6673,2463581.000000,43.183189
JoinOrder,GDYHistogram,19c,3,JoinHashLeft,36244344,3660204,36244344.000000,71130.093750
JoinOrder,GDYHistogram,19c,4,TableScan,12,1,12.000000,1.000000
