benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EquiWidthHistogram,13b,4,JoinHashLeft,1380035,459925,1380035.000000,8142.566406
JoinOrder,EquiWidthHistogram,13b,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiWidthHistogram,13b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13b,7,JoinHashLeft,2528312,459925,2528312.000000,8142.567383
JoinOrder,EquiWidthHistogram,13b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiWidthHistogram,13c,0,JoinHashLeft,14835720,410,14835720.000000,914.074036
JoinOrder,EquiWidthHistogram,13c,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13c,2,JoinHashLeft,234997,32,234997.000000,110.762085
JoinOrder,EquiWidthHistogram,13c,3,JoinHashLeft,2609129,95,2609129.000000,458.415192
JoinOrder,EquiWidthHistogram,13c,4,JoinHashLeft,1380035,459925,1380035.000000,8142.566406
JoinOrder,EquiWidthHistogram,13c,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiWidthHistogram,13c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13c,7,JoinHashLeft,2200637,356442,1545287.000000,8142.567383
JoinOrder,EquiWidthHistogram,13c,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiWidthHistogram,13d,0,JoinHashLeft,14835720,4158109,14835720.000000,5586.754395
JoinOrder,EquiWidthHistogram,13d,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13d,2,JoinHashLeft,234997,93495,234997.000000,676.970032
JoinOrder,EquiWidthHistogram,13d,3,JoinHashLeft,2609129,773084,2609129.000000,2801.802490
JoinOrder,EquiWidthHistogram,13d,4,JoinHashLeft,1380035,459925,1380035.000000,8142.566406
JoinOrder,EquiWidthHistogram,13d,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiWidthHistogram,13d,6,JoinHashLeft,2528312,459925,2528312.000000,8142.567383
JoinOrder,EquiWidthHistogram,13d,7,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiWidthHistogram,13d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,14a,0,JoinHashLeft,7,6,7.000000,0.039830
JoinOrder,EquiWidthHistogram,14a,1,JoinHashLeft,1380035,2114,1380035.000000,4.646494
JoinOrder,EquiWidthHistogram,14a,2,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,14a,3,JoinHashLeft,2528312,17025,2528312.000000,9.999996
JoinOrder,EquiWidthHistogram,14a,4,JoinHashLeft,4523930,37091,4523930.000000,134.871552
JoinOrder,EquiWidthHistogram,14a,5,JoinHashLeft,14835720,1282600,14835720.000000,1335.916992
JoinOrder,EquiWidthHistogram,14a,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,EquiWidthHistogram,14a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,14b,0,JoinHashLeft,113,1,113.000000,0.054825
JoinOrder,EquiWidthHistogram,14b,1,JoinHashLeft,14835720,11,14835720.000000,0.071445
JoinOrder,EquiWidthHistogram,14b,2,JoinHashLeft,4523930,19528,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,14b,3,JoinHashLeft,1380035,9,1380035.000000,0.223711
JoinOrder,EquiWidthHistogram,14b,4,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,14b,5,TableScan,134170,0,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,14b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,14b,7,JoinHashLeft,2528312,19512,2528312.000000,33.717888
JoinOrder,EquiWidthHistogram,14b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiWidthHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.103047
JoinOrder,EquiWidthHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.257242
JoinOrder,EquiWidthHistogram,14c,2,JoinHashLeft,4523930,37091,4523930.000000,134.871552
JoinOrder,EquiWidthHistogram,14c,3,JoinHashLeft,1380035,44509,1380035.000000,29.994417
JoinOrder,EquiWidthHistogram,14c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,14c,5,JoinHashLeft,14835720,1282600,14835720.000000,1335.916992
JoinOrder,EquiWidthHistogram,14c,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,EquiWidthHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,44.109505
JoinOrder,EquiWidthHistogram,15a,1,JoinHashLeft,4523930,208,4523930.000000,101.032463
JoinOrder,EquiWidthHistogram,15a,2,JoinHashLeft,234997,33,234997.000000,10.551906
JoinOrder,EquiWidthHistogram,15a,3,JoinHashRight,4,42,4.000000,10.551908
JoinOrder,EquiWidthHistogram,15a,4,JoinHashLeft,361472,111,361472.000000,1810.991455
JoinOrder,EquiWidthHistogram,15a,5,JoinHashLeft,2609129,221,2609129.000000,1417.905273
JoinOrder,EquiWidthHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1075.113647
