benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
JoinOrder,MaxDiffAreaHistogram,21b,5,TableScan,18,2,18.000000,1.800000,50
JoinOrder,MaxDiffAreaHistogram,21b,6,JoinHashLeft,29997,250,29997.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,21b,7,JoinHashLeft,4523930,10544,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,21b,8,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,21c,0,JoinHashLeft,14835720,517,14835720.000000,0.530890,50
JoinOrder,MaxDiffAreaHistogram,21c,1,JoinHashLeft,234997,42,234997.000000,0.243758,50
JoinOrder,MaxDiffAreaHistogram,21c,2,JoinHashLeft,2609129,132,2609129.000000,1.014646,50
JoinOrder,MaxDiffAreaHistogram,21c,3,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,21c,4,JoinHashLeft,2528312,29,2528312.000000,0.617643,50
JoinOrder,MaxDiffAreaHistogram,21c,5,TableScan,18,2,18.000000,1.800000,50
JoinOrder,MaxDiffAreaHistogram,21c,6,JoinHashLeft,29997,250,29997.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,21c,7,JoinHashLeft,4523930,10544,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,21c,8,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22a,0,JoinHashLeft,113,3,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,22a,1,JoinHashLeft,14835720,21985,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,22a,2,JoinHashRight,4,4808,4.000000,1.099216,50
JoinOrder,MaxDiffAreaHistogram,22a,3,JoinHashLeft,1380035,1413,1380035.000000,3.278692,50
JoinOrder,MaxDiffAreaHistogram,22a,4,JoinHashLeft,234997,973,234997.000000,1.099216,50
JoinOrder,MaxDiffAreaHistogram,22a,5,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22a,6,JoinHashLeft,4523930,37091,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22a,7,JoinHashLeft,2609129,26867,2609129.000000,12.575331,50
JoinOrder,MaxDiffAreaHistogram,22a,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22a,9,TableScan,134170,3,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,22a,10,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22a,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22b,0,JoinHashLeft,113,2,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,22b,1,JoinHashLeft,14835720,1461,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,22b,2,JoinHashRight,4,95,4.000000,0.891229,50
JoinOrder,MaxDiffAreaHistogram,22b,3,JoinHashLeft,1380035,126,1380035.000000,2.658317,50
JoinOrder,MaxDiffAreaHistogram,22b,4,JoinHashLeft,234997,57,234997.000000,0.891230,50
JoinOrder,MaxDiffAreaHistogram,22b,5,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22b,6,JoinHashLeft,4523930,37091,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22b,7,JoinHashLeft,2609129,18434,2609129.000000,10.195906,50
JoinOrder,MaxDiffAreaHistogram,22b,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22b,9,TableScan,134170,3,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,22b,10,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22b,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22c,0,JoinHashLeft,113,3,113.000000,0.069166,50
JoinOrder,MaxDiffAreaHistogram,22c,1,JoinHashLeft,14835720,146176,14835720.000000,0.207271,50
JoinOrder,MaxDiffAreaHistogram,22c,2,JoinHashRight,4,25853,4.000000,1.647388,50
JoinOrder,MaxDiffAreaHistogram,22c,3,JoinHashLeft,1380035,5636,1380035.000000,4.913754,50
JoinOrder,MaxDiffAreaHistogram,22c,4,JoinHashLeft,234997,2468,234997.000000,1.647389,50
JoinOrder,MaxDiffAreaHistogram,22c,5,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22c,6,JoinHashLeft,4523930,37091,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22c,7,JoinHashLeft,2609129,47954,2609129.000000,18.846561,50
JoinOrder,MaxDiffAreaHistogram,22c,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22c,9,TableScan,134170,3,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,22c,10,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22c,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22d,0,JoinHashLeft,14835720,229338,14835720.000000,0.967804,50
JoinOrder,MaxDiffAreaHistogram,22d,1,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22d,2,JoinHashRight,4,79885,4.000000,18.304316,50
JoinOrder,MaxDiffAreaHistogram,22d,3,JoinHashLeft,1380035,12120,1380035.000000,22.761627,50
JoinOrder,MaxDiffAreaHistogram,22d,4,JoinHashLeft,234997,10792,234997.000000,18.304340,50
JoinOrder,MaxDiffAreaHistogram,22d,5,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22d,6,JoinHashLeft,2609129,47954,2609129.000000,18.846561,50
JoinOrder,MaxDiffAreaHistogram,22d,7,JoinHashLeft,4523930,37091,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22d,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,22d,9,TableScan,134170,3,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,22d,10,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,22d,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23a,0,JoinHashLeft,134170,156,134170.000000,0.335236,50
JoinOrder,MaxDiffAreaHistogram,23a,1,JoinHashLeft,4523930,156,4523930.000000,0.466759,50
JoinOrder,MaxDiffAreaHistogram,23a,2,JoinHashRight,4,5763,4.000000,703.324341,50
JoinOrder,MaxDiffAreaHistogram,23a,3,JoinHashLeft,234997,3722,234997.000000,4997.986328,50
JoinOrder,MaxDiffAreaHistogram,23a,4,JoinHashLeft,12148785,190078,9461850.000000,1804.241211,50
JoinOrder,MaxDiffAreaHistogram,23a,5,JoinHashLeft,2609129,22452,2609129.000000,6164.799316,50
JoinOrder,MaxDiffAreaHistogram,23a,6,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23a,7,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23a,8,JoinHashLeft,135086,24592,135086.000000,33771.500000,50
JoinOrder,MaxDiffAreaHistogram,23a,9,JoinHashLeft,2528312,19311,2528312.000000,33771.500000,50
JoinOrder,MaxDiffAreaHistogram,23a,10,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23b,0,JoinHashRight,4,315,4.000000,1.008618,50
JoinOrder,MaxDiffAreaHistogram,23b,1,JoinHashLeft,12148785,9464,12148785.000000,14.104335,50
JoinOrder,MaxDiffAreaHistogram,23b,2,JoinHashLeft,234997,559,234997.000000,8.378298,50
JoinOrder,MaxDiffAreaHistogram,23b,3,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23b,4,JoinHashLeft,2609129,1003,2609129.000000,8.703873,50
JoinOrder,MaxDiffAreaHistogram,23b,5,JoinHashLeft,135086,128,135086.000000,14.701919,50
JoinOrder,MaxDiffAreaHistogram,23b,6,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23b,7,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23b,8,JoinHashLeft,4523930,1133,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,23b,9,JoinHashLeft,2528312,1102,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,23b,10,TableScan,134170,4,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,23c,0,JoinHashLeft,134170,164,134170.000000,520.055176,50
JoinOrder,MaxDiffAreaHistogram,23c,1,JoinHashLeft,4523930,166,4523930.000000,727.881470,50
JoinOrder,MaxDiffAreaHistogram,23c,2,JoinHashRight,4,21851,4.000000,13554.080078,50
JoinOrder,MaxDiffAreaHistogram,23c,3,JoinHashLeft,12148785,3036719,9461850.000000,36758.269531,50
JoinOrder,MaxDiffAreaHistogram,23c,4,JoinHashLeft,2609129,62275,2609129.000000,31220.546875,50
JoinOrder,MaxDiffAreaHistogram,23c,5,TableScan,7,4,7.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,23c,6,TableScan,234997,84843,234997.000000,28290.000000,50
JoinOrder,MaxDiffAreaHistogram,23c,7,JoinHashLeft,135086,24592,135086.000000,33771.500000,50
JoinOrder,MaxDiffAreaHistogram,23c,8,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,23c,9,JoinHashLeft,2528312,19311,2528312.000000,33771.500000,50
JoinOrder,MaxDiffAreaHistogram,23c,10,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,24a,0,JoinHashLeft,113,1,113.000000,0.006115,50
JoinOrder,MaxDiffAreaHistogram,24a,1,JoinHashLeft,13590555,353,10903620.000000,0.139293,50
JoinOrder,MaxDiffAreaHistogram,24a,2,JoinHashLeft,901343,12,901343.000000,0.001077,50
JoinOrder,MaxDiffAreaHistogram,24a,3,JoinHashLeft,3140339,221,3140339.000000,0.038583,50
JoinOrder,MaxDiffAreaHistogram,24a,4,JoinHashLeft,2463581,187,2463581.000000,0.006910,50
JoinOrder,MaxDiffAreaHistogram,24a,5,JoinHashLeft,36244344,23584,36244344.000000,5.668259,50
JoinOrder,MaxDiffAreaHistogram,24a,6,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,24a,7,JoinHashLeft,234997,1322,234997.000000,12.356008,50
JoinOrder,MaxDiffAreaHistogram,24a,8,JoinHashLeft,2609129,3265,2609129.000000,12.722028,50
JoinOrder,MaxDiffAreaHistogram,24a,9,JoinHashLeft,4523930,9696,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,24a,10,JoinHashLeft,2528312,6159,2528312.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,24a,11,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,24a,12,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,24a,13,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,0,JoinHashLeft,134170,55,134170.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,1,JoinHashLeft,4523930,74,4523930.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,2,JoinHashLeft,901343,5,901343.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,3,JoinHashLeft,2463581,10,2463581.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,4,JoinHashLeft,3140339,47,3140339.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,5,JoinHashLeft,12,2,12.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,6,JoinHashLeft,36244344,220,36244344.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,7,JoinHashLeft,113,1,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,8,JoinHashLeft,13590555,288,10903620.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,9,JoinHashLeft,2609129,36,2609129.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,10,TableScan,2200637,15,2200637.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,24b,11,JoinHashLeft,234997,28,234997.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25a,0,JoinHashLeft,134170,18164,134170.000000,1.040149,50
JoinOrder,MaxDiffAreaHistogram,25a,1,JoinHashLeft,4523930,100734,4523930.000000,1.040150,50
JoinOrder,MaxDiffAreaHistogram,25a,2,JoinHashLeft,3184466,6258,3184466.000000,0.074368,50
JoinOrder,MaxDiffAreaHistogram,25a,3,JoinHashLeft,36244344,545986,36244344.000000,0.415224,50
JoinOrder,MaxDiffAreaHistogram,25a,4,JoinHashLeft,113,5,113.000000,0.317079,50
JoinOrder,MaxDiffAreaHistogram,25a,5,JoinHashLeft,1380035,49239,1380035.000000,0.326581,50
JoinOrder,MaxDiffAreaHistogram,25a,6,JoinHashLeft,2528312,30320,2528312.000000,0.112097,50
JoinOrder,MaxDiffAreaHistogram,25a,7,TableScan,13590555,30801,13590555.000000,3.915970,50
JoinOrder,MaxDiffAreaHistogram,25a,8,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,0,JoinHashLeft,134170,28,134170.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,1,JoinHashLeft,4523930,35,4523930.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,2,JoinHashLeft,3184466,3,3184466.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,3,JoinHashLeft,36244344,276,36244344.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,4,JoinHashLeft,113,1,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,5,JoinHashLeft,13590555,370,13590555.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,6,JoinHashLeft,1380035,48,1380035.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,7,JoinHashLeft,113,3,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25b,8,TableScan,2528312,284,2528312.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,25c,0,JoinHashLeft,134170,43765,134170.000000,0.182443,50
JoinOrder,MaxDiffAreaHistogram,25c,1,JoinHashLeft,4523930,421072,4523930.000000,0.182444,50
JoinOrder,MaxDiffAreaHistogram,25c,2,JoinHashLeft,3184466,23363,3184466.000000,0.013044,50
JoinOrder,MaxDiffAreaHistogram,25c,3,JoinHashLeft,36244344,2764032,36244344.000000,0.072831,50
JoinOrder,MaxDiffAreaHistogram,25c,4,JoinHashLeft,113,5,113.000000,0.055616,50
JoinOrder,MaxDiffAreaHistogram,25c,5,JoinHashLeft,1380035,226638,1380035.000000,0.057283,50
JoinOrder,MaxDiffAreaHistogram,25c,6,JoinHashLeft,2528312,144595,2528312.000000,0.019662,50
JoinOrder,MaxDiffAreaHistogram,25c,7,TableScan,14835720,30801,14835720.000000,4.841460,50
JoinOrder,MaxDiffAreaHistogram,25c,8,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,25c,9,TableScan,14835720,47569,14835720.000000,4.527637,50
JoinOrder,MaxDiffAreaHistogram,25c,10,TableScan,14835720,21464,14835720.000000,2.455272,50
JoinOrder,MaxDiffAreaHistogram,25c,11,TableScan,14835720,12200,14835720.000000,2.876904,50
JoinOrder,MaxDiffAreaHistogram,25c,12,TableScan,14835720,34691,14835720.000000,3.543097,50
JoinOrder,MaxDiffAreaHistogram,25c,13,TableScan,14835720,42246,14835720.000000,1.298662,50
JoinOrder,MaxDiffAreaHistogram,26a,0,JoinHashLeft,4167491,991,4167491.000000,0.000021,50
JoinOrder,MaxDiffAreaHistogram,26a,1,JoinHashLeft,3140339,9784,3140339.000000,0.001168,50
JoinOrder,MaxDiffAreaHistogram,26a,2,JoinHashLeft,36244344,37085,36244344.000000,0.014176,50
JoinOrder,MaxDiffAreaHistogram,26a,3,JoinHashLeft,1380035,2798,1380035.000000,2.631218,50
JoinOrder,MaxDiffAreaHistogram,26a,4,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,26a,5,JoinHashLeft,4523930,24091,4523930.000000,337.194183,50
JoinOrder,MaxDiffAreaHistogram,26a,6,JoinHashLeft,135086,1098,135086.000000,36.667900,50
JoinOrder,MaxDiffAreaHistogram,26a,7,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,26a,8,TableScan,4,2,4.000000,0.400000,50
JoinOrder,MaxDiffAreaHistogram,26a,9,JoinHashLeft,2528312,21046,2528312.000000,337.194244,50
JoinOrder,MaxDiffAreaHistogram,26a,10,TableScan,134170,10,134170.000000,10.000000,50
JoinOrder,MaxDiffAreaHistogram,26a,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,26b,0,JoinHashLeft,4167491,47,4167491.000000,0.000303,50
JoinOrder,MaxDiffAreaHistogram,26b,1,JoinHashLeft,3140339,366,3140339.000000,0.016920,50
JoinOrder,MaxDiffAreaHistogram,26b,2,JoinHashLeft,36244344,1334,36244344.000000,0.205315,50
JoinOrder,MaxDiffAreaHistogram,26b,3,JoinHashLeft,113,2,113.000000,0.053673,50
JoinOrder,MaxDiffAreaHistogram,26b,4,JoinHashLeft,1380035,702,1380035.000000,1.435160,50
JoinOrder,MaxDiffAreaHistogram,26b,5,JoinHashLeft,4523930,9984,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,26b,6,JoinHashLeft,135086,257,135086.000000,10.779860,50
JoinOrder,MaxDiffAreaHistogram,26b,7,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,26b,8,TableScan,4,2,4.000000,0.400000,50
JoinOrder,MaxDiffAreaHistogram,26b,9,JoinHashLeft,2528312,9089,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,26b,10,TableScan,134170,4,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,26b,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,26c,0,JoinHashLeft,4167491,3445,4167491.000000,0.000150,50
JoinOrder,MaxDiffAreaHistogram,26c,1,JoinHashLeft,3140339,32537,3140339.000000,0.008361,50
JoinOrder,MaxDiffAreaHistogram,26c,2,JoinHashLeft,36244344,131004,36244344.000000,0.101452,50
JoinOrder,MaxDiffAreaHistogram,26c,3,JoinHashLeft,1380035,2798,1380035.000000,2.631218,50
JoinOrder,MaxDiffAreaHistogram,26c,4,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,26c,5,JoinHashLeft,4523930,24091,4523930.000000,337.194183,50
JoinOrder,MaxDiffAreaHistogram,26c,6,JoinHashLeft,135086,1098,135086.000000,36.667900,50
JoinOrder,MaxDiffAreaHistogram,26c,7,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,26c,8,TableScan,4,2,4.000000,0.400000,50
JoinOrder,MaxDiffAreaHistogram,26c,9,JoinHashLeft,2528312,21046,2528312.000000,337.194244,50
JoinOrder,MaxDiffAreaHistogram,26c,10,TableScan,134170,10,134170.000000,10.000000,50
JoinOrder,MaxDiffAreaHistogram,26c,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27a,0,JoinHashLeft,14835720,175,14835720.000000,0.437516,50
JoinOrder,MaxDiffAreaHistogram,27a,1,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27a,2,JoinHashLeft,234997,25,234997.000000,0.220669,50
JoinOrder,MaxDiffAreaHistogram,27a,3,JoinHashLeft,2609129,53,2609129.000000,0.452641,50
JoinOrder,MaxDiffAreaHistogram,27a,4,JoinHashLeft,4,2,4.000000,0.306764,50
JoinOrder,MaxDiffAreaHistogram,27a,5,JoinHashLeft,135086,13,135086.000000,0.311810,50
JoinOrder,MaxDiffAreaHistogram,27a,6,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27a,7,JoinHashLeft,2528312,29,2528312.000000,0.617643,50
JoinOrder,MaxDiffAreaHistogram,27a,8,TableScan,18,2,18.000000,1.800000,50
JoinOrder,MaxDiffAreaHistogram,27a,9,JoinHashLeft,29997,250,29997.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,27a,10,JoinHashLeft,4523930,10544,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,27a,11,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27b,0,JoinHashLeft,14835720,24,14835720.000000,0.873417,50
JoinOrder,MaxDiffAreaHistogram,27b,1,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27b,2,JoinHashLeft,234997,9,234997.000000,0.443144,50
JoinOrder,MaxDiffAreaHistogram,27b,3,JoinHashLeft,2609129,12,2609129.000000,0.908985,50
JoinOrder,MaxDiffAreaHistogram,27b,4,JoinHashLeft,4,2,4.000000,0.407611,50
JoinOrder,MaxDiffAreaHistogram,27b,5,JoinHashLeft,135086,3,135086.000000,0.865770,50
JoinOrder,MaxDiffAreaHistogram,27b,6,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27b,7,JoinHashLeft,2528312,29,2528312.000000,0.617643,50
JoinOrder,MaxDiffAreaHistogram,27b,8,TableScan,18,2,18.000000,1.800000,50
JoinOrder,MaxDiffAreaHistogram,27b,9,JoinHashLeft,29997,250,29997.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,27b,10,JoinHashLeft,4523930,10544,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,27b,11,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27c,0,JoinHashLeft,14835720,200,14835720.000000,0.721188,50
JoinOrder,MaxDiffAreaHistogram,27c,1,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27c,2,JoinHashLeft,234997,26,234997.000000,0.339099,50
JoinOrder,MaxDiffAreaHistogram,27c,3,JoinHashLeft,2609129,56,2609129.000000,0.944655,50
JoinOrder,MaxDiffAreaHistogram,27c,4,JoinHashLeft,4,2,4.000000,0.486744,50
JoinOrder,MaxDiffAreaHistogram,27c,5,JoinHashLeft,135086,13,135086.000000,0.650743,50
JoinOrder,MaxDiffAreaHistogram,27c,6,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,27c,7,JoinHashLeft,2528312,29,2528312.000000,0.617643,50
JoinOrder,MaxDiffAreaHistogram,27c,8,TableScan,18,2,18.000000,1.800000,50
JoinOrder,MaxDiffAreaHistogram,27c,9,JoinHashLeft,29997,250,29997.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,27c,10,JoinHashLeft,4523930,10544,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,27c,11,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,0,JoinHashLeft,113,3,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,1,JoinHashLeft,14835720,32643,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,2,JoinHashRight,4,4858,4.000000,0.599853,50
JoinOrder,MaxDiffAreaHistogram,28a,3,JoinHashLeft,1380035,737,1380035.000000,1.792930,50
JoinOrder,MaxDiffAreaHistogram,28a,4,JoinHashLeft,234997,798,234997.000000,0.599851,50
JoinOrder,MaxDiffAreaHistogram,28a,5,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,6,JoinHashLeft,2609129,5495,2609129.000000,6.924030,50
JoinOrder,MaxDiffAreaHistogram,28a,7,JoinHashLeft,4523930,37091,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,28a,8,JoinHashLeft,135086,1953,135086.000000,14.701919,50
JoinOrder,MaxDiffAreaHistogram,28a,9,TableScan,4,3,4.000000,3.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,10,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,11,JoinHashLeft,2528312,27731,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,28a,12,TableScan,134170,3,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,13,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28a,14,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,0,JoinHashLeft,113,2,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,1,JoinHashLeft,14835720,10023,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,2,JoinHashRight,4,1735,4.000000,0.439829,50
JoinOrder,MaxDiffAreaHistogram,28b,3,JoinHashLeft,1380035,305,1380035.000000,1.314626,50
JoinOrder,MaxDiffAreaHistogram,28b,4,JoinHashLeft,234997,422,234997.000000,0.439828,50
JoinOrder,MaxDiffAreaHistogram,28b,5,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,6,JoinHashLeft,2609129,2638,2609129.000000,5.076895,50
JoinOrder,MaxDiffAreaHistogram,28b,7,JoinHashLeft,4523930,37091,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,28b,8,JoinHashLeft,135086,986,135086.000000,10.779860,50
JoinOrder,MaxDiffAreaHistogram,28b,9,TableScan,4,3,4.000000,3.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,10,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,11,JoinHashLeft,2528312,27731,2528312.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,28b,12,TableScan,134170,3,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,13,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28b,14,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,0,JoinHashLeft,113,3,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,1,JoinHashLeft,14835720,49941,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,2,JoinHashRight,4,8705,4.000000,0.164348,50
JoinOrder,MaxDiffAreaHistogram,28c,3,JoinHashLeft,1380035,1136,1380035.000000,0.491228,50
JoinOrder,MaxDiffAreaHistogram,28c,4,JoinHashLeft,234997,1066,234997.000000,0.164348,50
JoinOrder,MaxDiffAreaHistogram,28c,5,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,6,JoinHashLeft,2609129,10645,2609129.000000,1.897052,50
JoinOrder,MaxDiffAreaHistogram,28c,7,JoinHashLeft,4523930,37091,4523930.000000,134.869522,50
JoinOrder,MaxDiffAreaHistogram,28c,8,JoinHashLeft,135086,986,135086.000000,10.779860,50
JoinOrder,MaxDiffAreaHistogram,28c,9,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,10,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,11,JoinHashLeft,2528312,27731,2528312.000000,134.869522,50
