HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT
MaxDiffAreaHistogram,int,0,102,5,0.00103837,1
MaxDiffAreaHistogram,string,12,101,5,0.00132415,1
MaxDiffAreaHistogram,string,3,51,3,0.00080347,1
MaxDiffAreaHistogram,string,1,102,5,0.00109239,1
MaxDiffAreaHistogram,int,6,101,5,0.00131662,1
MaxDiffAreaHistogram,int,7,101,5,0.00148805,1
MaxDiffAreaHistogram,string,2,101,4,0.00122755,1
MaxDiffAreaHistogram,int,17,1.29942e+06,100,0.540096,1
MaxDiffAreaHistogram,int,7,1.29912e+06,100,0.0270155,1
MaxDiffAreaHistogram,string,16,482463,100,1.57477,1
MaxDiffAreaHistogram,int,6,482456,100,0.00855415,1
MaxDiffAreaHistogram,string,27,24,5,0.157279,2
MaxDiffAreaHistogram,string,12,492,1,0.153506,2
MaxDiffAreaHistogram,string,21,24,5,0.157299,2
MaxDiffAreaHistogram,int,0,20,5,0.157346,2
MaxDiffAreaHistogram,string,3,20,4,0.158077,2
