benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,GDYHistogram,52,0,TableScan,102000,1847,102000.000000,1847.000000
TPC-DS,GDYHistogram,52,1,TableScan,65535,366,65535.000000,335.180084
TPC-DS,GDYHistogram,52,2,JoinHashLeft,28800991,881977,28800992.000000,10375.834961
TPC-DS,GDYHistogram,55,0,TableScan,102000,1800,102000.000000,1805.000000
TPC-DS,GDYHistogram,55,1,JoinHashLeft,28800991,879791,28800992.000000,10370.156250
TPC-DS,GDYHistogram,55,2,TableScan,65535,365,65535.000000,334.996704
TPC-DS,GDYHistogram,62,0,JoinHashRight,20,1445393,20.000000,32897.636719
TPC-DS,GDYHistogram,62,1,JoinHashRight,42,1445525,42.000000,32913.640625
TPC-DS,GDYHistogram,62,2,JoinHashLeft,7197566,1445718,7197566.000000,32921.972656
TPC-DS,GDYHistogram,62,3,TableScan,65535,366,65535.000000,334.210449
TPC-DS,GDYHistogram,65,0,JoinHashRight,102000,2264281,102000.000000,120409.765625
TPC-DS,GDYHistogram,65,1,JoinHashRight,102,2264281,102.000000,120409.796875
TPC-DS,GDYHistogram,65,2,JoinHashLeft,28800991,5443210,28800992.000000,126084.007812
TPC-DS,GDYHistogram,65,3,TableScan,65535,365,65535.000000,334.543182
TPC-DS,GDYHistogram,69,0,JoinHashLeft,1920800,45504,1920800.000000,5448.698242
TPC-DS,GDYHistogram,69,1,JoinHashLeft,7197566,210950,7197566.000000,8233.880859
TPC-DS,GDYHistogram,69,2,JoinHashLeft,14401261,412838,14401261.000000,16396.814453
TPC-DS,GDYHistogram,69,3,JoinHashLeft,500000,47706,500000.000000,5644.015137
TPC-DS,GDYHistogram,69,4,TableScan,65535,365,65535.000000,335.180084
TPC-DS,GDYHistogram,69,5,JoinHashLeft,28800991,796046,28800992.000000,31473.365234
TPC-DS,GDYHistogram,69,6,TableScan,250000,9146,250000.000000,9146.000000
TPC-DS,GDYHistogram,69,7,TableScan,250000,2442,250000.000000,2442.000000
TPC-DS,GDYHistogram,69,8,TableScan,250000,12087,250000.000000,12087.000000
TPC-DS,GDYHistogram,69,9,TableScan,65535,365,65535.000000,335.180084
TPC-DS,GDYHistogram,73,0,JoinHashLeft,500000,14,500000.000000,0.000000
TPC-DS,GDYHistogram,73,1,TableScan,102,31,102.000000,102.000000
TPC-DS,GDYHistogram,73,2,JoinHashLeft,28800991,3054262,28800992.000000,0.000000
TPC-DS,GDYHistogram,73,3,TableScan,73049,365,73049.000000,365.200012
TPC-DS,GDYHistogram,73,4,TableScan,73049,366,73049.000000,365.399994
TPC-DS,GDYHistogram,73,5,TableScan,73049,365,73049.000000,365.399994
TPC-DS,GDYHistogram,73,6,TableScan,7200,4800,7200.000000,4800.000000
TPC-DS,GDYHistogram,79,0,JoinHashLeft,500000,70184,500000.000000,602.144714
TPC-DS,GDYHistogram,79,1,TableScan,102,94,102.000000,93.533333
TPC-DS,GDYHistogram,79,2,JoinHashLeft,28800991,2355816,28800992.000000,6559.246582
TPC-DS,GDYHistogram,79,3,TableScan,7200,720,7200.000000,720.000000
TPC-DS,GDYHistogram,79,4,TableScan,7200,2400,7200.000000,2400.000000
TPC-DS,GDYHistogram,79,5,TableScan,73049,365,73049.000000,365.200012
TPC-DS,GDYHistogram,79,6,TableScan,73049,366,73049.000000,365.399994
TPC-DS,GDYHistogram,79,7,TableScan,73049,365,73049.000000,365.399994
